Y,DJI,Set_One,GBP_THB,EURUSD,Oil,XAG,XAU_XAG,Rhodium,Copper,SP_FIVE,JPY_THB,BVN ,Set,NYSE,USD_THB,TenBond_THB
19450,16001.76,1925.38,55.15,1.1195,44.5,14.59,76.01,765,2.367,"1,994.01",0.3012,7.38,"1,393.79","10,238.10",36.48,2.815
19550,16313.26,1966.57,54.93,1.1227,45.38,15.07,76.4,755,2.357,"1,982.34",0.3043,6.29,"1,376.47","10,212.40",36.43,2.815
19650,16205.07,1979.61,55.23,1.1185,45.05,15.06,76.47,755,2.358,"1,986.63",0.3039,5.83,"1,367.90","10,167.50",36.35,2.85
19350,16257.11,1972.88,55.2,1.112,44.62,14.78,76.13,735,2.308,"1,921.77",0.3034,5.88,"1,354.11","9,755.80",36.17,2.85
19100,16332.81,1976.35,55.39,1.1188,46.54,14.76,74.64,735,2.257,"1,887.14",0.3003,5.92,"1,345.68","9,698.90",36.23,2.84
19200,16477.45,2018.19,55.53,1.1284,46.45,15.18,75.1,725,2.2475,"1,881.90",0.3015,6.09,"1,353.06","9,612.60",36.21,2.85
19150,16406.1,1997.46,55.39,1.1435,44.97,15.17,74.77,740,2.2885,"1,929.18",0.3011,6.05,"1,342.36","9,803.40",36.05,2.86
19050,16674.74,2015.24,55.73,1.129,46.89,15.12,75.08,740,2.302,"1,935.93",0.3004,6.18,"1,368.56","9,913.60",35.81,2.86
18950,16738.08,2004.08,55.52,1.1267,47.13,14.9,76.74,740,2.298,"1,934.81",0.2973,6.36,"1,375.31","9,813.20",35.67,2.84
18750,16599.51,1983.6,55.1,1.1313,45.16,14.4,77.04,740,2.302,"1,943.24",0.2975,6.61,"1,371.90","9,923.70",35.76,2.835
18800,16382.58,1984.55,55.56,1.1338,44.11,14.38,75.9,740,2.384,"1,961.39",0.2978,6.88,"1,372.43","9,970.30",35.85,2.84
18850,16450.86,1994.21,55.59,1.1279,44.78,14.59,75.69,740,2.3755,"1,960.84",0.2977,6.47,"1,396.38","10,049.40",35.91,2.85
18900,16330.4,2024.11,55.63,1.1209,45.71,14.68,75.83,740,2.465,"1,989.66",0.2985,6.15,"1,384.76","10,118.20",36.01,2.82
18900,16252.57,2004.35,55.61,1.1202,44.16,14.59,75.88,740,2.472,"1,995.33",0.2994,6.17,"1,394.00","10,217.00",36.06,2.83
19050,16505.04,2012.45,55.42,1.1157,45.79,14.78,76.85,730,2.438,"1,978.02",0.2981,6.09,"1,387.00","10,139.10",36.02,2.85
19000,16371.76,1992.93,54.64,1.1124,46.68,14.7,76.52,745,2.401,"1,955.10",0.2989,6.06,"1,375.28","10,008.60",36.19,2.91
19150,16364.34,1999.16,54.68,1.1227,46.11,14.67,77.27,745,2.4445,"1,963.06",0.3007,6.14,"1,377.33","10,026.50",36.02,2.9
19200,16058.35,1966.5,54.67,1.1311,44.26,14.56,78.23,745,2.463,"1,951.45",0.3002,6.23,"1,382.64","9,987.50",35.96,2.96
19200,16528.03,2002.25,54.96,1.1211,48.1,14.62,77.61,745,2.426,"1,941.59",0.3018,5.97,"1,399.30","9,985.00",35.83,2.98
19150,16632.02,1979.63,55.18,1.1176,45,14.59,77.65,745,2.4305,"1,971.45",0.2985,5.88,"1,386.49","10,193.00",35.74,2.96
19000,16649.42,1992.59,54.88,1.1247,42.68,14.51,77.56,760,2.3645,"1,947.76",0.2965,6,"1,390.17","9,955.40",35.74,2.98
18950,16285.51,1931.45,55.07,1.1314,38.96,14.11,79.75,760,2.354,"1,950.79",0.2983,6.37,"1,368.28","10,044.40",35.83,3
19100,15676.26,1892.95,55.73,1.1515,39.69,14.71,77.55,760,2.303,"1,916.52",0.2958,6.38,"1,378.64","9,963.10",35.83,2.98
19400,15882.27,1893.4,56.23,1.1619,38.18,14.82,77.94,760,2.3345,"1,970.09",0.2948,6.22,"1,379.78","10,176.50",35.63,2.955
19550,16459.75,1913.53,56,1.1363,40.3,15.36,75.65,760,2.339,"1,986.73",0.2947,5.85,"1,360.52","10,198.30",35.61,2.92
19500,16990.69,1964.29,55.8,1.1244,41.03,15.54,74.23,760,2.3255,"1,986.06",0.2968,6.09,"1,381.64","10,199.20",35.52,2.97
19000,17345.32,1976.27,55.67,1.1117,40.58,15.3,74.09,770,2.2625,"1,942.77",0.2998,6.54,"1,367.81","10,044.40",35.66,3.01
18750,17508.74,1986.11,55.63,1.1023,42.41,14.89,75.06,770,2.3015,"1,872.75",0.3002,6.85,"1,374.36","9,692.40",35.66,3.04
18700,17537.3,1978.55,55.34,1.1083,41.88,15.32,72.94,785,2.272,"1,898.08",0.2935,7.33,"1,338.37","9,790.10",35.57,3.04
18550,17472.66,2048.76,55.14,1.1106,42.18,15.25,73.05,795,2.29,"1,965.15",0.2883,7.19,"1,314.91","9,864.30",35.53,3.07
18500,17410.12,2032.55,54.84,1.1149,42.23,15.43,72.25,795,2.318,"2,034.08",0.2868,6.87,"1,315.71","10,402.30",35.52,3.07
18600,17401.64,2023.38,55.05,1.1157,43.34,15.51,72.54,815,2.278,"2,076.61",0.286,6.93,"1,334.62","10,618.40",35.52,3.11
18100,17375.18,2064.17,54.48,1.104,43.58,14.8,72.36,815,2.277,"2,095.69",0.2854,6.95,"1,365.93","10,742.30",35.25,3.11
18050,17414.94,2076.77,54.43,1.0969,44.82,14.65,73.92,825,2.319,"2,101.99",0.2839,7.24,"1,372.66","10,799.50",35.13,3.1
18000,17542.61,2090.87,54.85,1.093,45.16,14.53,74.33,845,2.331,"2,089.70",0.2829,7.3,"1,376.19","10,743.60",35.28,3.03
18000,17555.24,2096.59,54.6,1.0909,45.96,14.58,74.64,845,2.348,"2,083.15",0.2836,6.98,"1,371.88","10,736.40",35.32,3.11
18000,17596.93,2097.44,54.66,1.0883,45.35,14.48,74.57,845,2.3505,"2,086.19",0.2828,6.46,"1,414.64","10,779.40",35.16,3.14
18000,17755.87,2076.7,54.82,1.0951,48.47,14.72,74.98,870,2.32,"2,081.10",0.2828,6.63,"1,404.24","10,725.90",35.11,3.11
18050,17631.4,2059.85,54.35,1.0934,47.81,14.71,73.94,870,2.3195,"2,080.98",0.2815,6.67,"1,399.30","10,804.80",35.17,3.09
18000,17449.81,2060.88,54.24,1.1061,47.02,14.56,74.45,870,2.344,"2,082.61",0.2819,6.7,"1,423.30","10,779.50",35.11,2.98
18050,17561.78,2080.3,54.14,1.1089,48,14.72,75.13,870,2.3575,"2,100.75",0.2824,6.67,"1,429.92","10,851.30",35.06,2.88
17800,17731.05,2097.15,53.97,1.0974,48.79,14.63,74.67,870,2.359,"2,095.27",0.2829,6.94,"1,436.66","10,874.20",35.15,2.81
18000,17853.78,2109.83,54.2,1.0983,49.23,14.78,74.51,870,2.3725,"2,097.68",0.2831,7.58,"1,438.16","10,849.10",34.84,2.81
17950,17918.35,2101.42,53.53,1.0928,50.71,14.83,74.03,855,2.3745,"2,111.60",0.282,7.5,"1,438.67","10,908.30",34.87,2.78
18000,18096.67,2140.72,53.6,1.0936,49.95,14.64,74.21,830,2.413,"2,094.70",0.2828,7.62,"1,424.01","10,795.20",34.87,2.88
18000,18085.91,2160.11,53.41,1.0825,50.76,14.86,75.01,780,2.346,"2,070.75",0.2822,7.13,"1,413.96","10,698.90",34.79,2.88
18500,18117.58,2164.68,53.35,1.0833,50.91,14.99,76.24,755,2.384,"2,078.19",0.2809,7.9,"1,416.02","10,688.90",34.69,2.9
18500,18078.16,2171.58,53.45,1.0875,51.62,15.09,76.39,755,2.376,"2,102.24",0.2797,7.62,"1,431.86","10,830.80",34.42,2.91
18550,18053.38,2175.3,53.2,1.0947,53.4,15.36,76.1,805,2.4315,"2,114.16",0.2783,7.48,"1,440.78","10,918.10",34.47,2.91
18550,17974.61,2179.82,52.68,1.101,52,15.49,75.23,830,2.4745,"2,118.21",0.2773,8.22,"1,447.16","10,897.10",34.23,3.04
18650,17787.27,2166.01,52.66,1.1004,52.15,15.53,74.73,830,2.471,"2,127.55",0.2757,8.75,"1,441.38","10,960.40",34.21,2.86
18600,17561.12,2164.49,52.19,1.1107,52.48,15.38,74.88,830,2.497,"2,126.85",0.2753,8.89,"1,467.61","10,991.30",34.17,2.98
18550,17530.38,2141.53,52.12,1.1037,51.83,15.14,75.38,830,2.517,"2,126.80",0.2761,9.06,"1,480.12","11,010.80",34.03,2.88
18550,17759.01,2151.23,52.55,1.1012,52.91,15.06,76.68,830,2.5145,"2,110.55",0.2761,9.22,"1,482.61","11,013.30",34.01,2.88
18650,17684.92,2156.35,52.78,1.1056,52.75,15.72,74.43,830,2.5375,"2,109.01",0.2755,9.09,"1,488.97","10,989.40",33.92,2.96
18750,17599.96,2212.76,53.1,1.1139,58.27,15.76,74.68,830,2.54,"2,099.72",0.2778,9.3,"1,490.99","10,944.00",33.94,2.98
18850,17936.74,2196.66,53.22,1.1237,58.84,16.01,74.85,940,2.53,"2,080.03",0.2789,9.72,"1,493.39","10,853.90",33.98,2.9
18750,17892.03,2227.92,53.14,1.1031,59.66,15.84,73.99,980,2.55,"2,052.74",0.2773,9.86,"1,484.52","10,689.50",33.84,2.88
18750,17977.11,2222.7,53.03,1.1207,60.22,15.85,74.04,980,2.4635,"2,077.66",0.2761,10.31,"1,482.18","10,755.60",33.78,2.68
18750,18139.1,2207.11,53.1,1.1204,61.14,15.83,74.12,980,2.538,"2,069.52",0.2765,10.45,"1,476.01","10,765.00",33.76,2.55
18850,18121.78,2214.59,53.32,1.1171,60.21,16.16,74.41,880,2.6145,"2,067.00",0.2752,10.48,"1,477.16","10,844.50",33.8,2.46
19000,18027.63,2181.63,53.41,1.1341,59.44,16.11,73.35,830,2.634,"2,061.19",0.2805,10.51,"1,510.18","10,859.10",33.76,2.55
19050,18116.24,2205.05,53.4,1.1363,60.5,16.16,74.48,800,2.62,"2,098.63",0.2733,10.36,"1,501.03","10,941.00",33.76,2.55
18800,17944.61,2222.36,53.19,1.136,59.78,16.09,74.36,755,2.623,"2,102.62",0.2727,10.46,"1,520.92","11,048.60",33.75,2.62
18750,17909.58,2207.04,52.69,1.1337,60.03,16.01,73.63,755,2.6225,"2,109.96",0.2725,10.39,"1,517.35","11,078.60",33.69,2.52
18800,17787.43,2197.76,52.52,1.1249,59.6,16.06,73.8,830,2.6165,"2,123.65",0.2729,10.4,"1,507.39","11,132.40",33.63,2.53
18800,17890.76,2206.49,52.59,1.1283,59.9,15.94,73.83,855,2.5755,"2,123.16",0.2737,10.62,"1,512.23","11,146.60",33.63,2.62
18800,18001.27,2220.51,52.15,1.1225,61.14,16.01,74.09,880,2.5785,"2,112.50",0.2734,10.83,"1,492.55","11,104.70",33.59,2.59
18750,17765.38,2190.66,51.84,1.1325,60.58,15.96,74.09,890,2.6125,"2,121.06",0.2723,10.5,"1,507.60","11,080.30",33.67,2.66
18750,17849.46,2210.71,51.69,1.1286,58.96,16.06,73.7,905,2.637,"2,101.58",0.273,10.63,"1,517.13","11,032.50",33.66,2.73
18750,17905.38,2183.77,51.79,1.1113,57.99,16.1,72.79,935,2.624,"2,097.40",0.2731,10.71,"1,507.23","11,009.50",33.8,2.65
18800,18072.47,2172.74,51.58,1.1239,59.57,16.49,73.07,945,2.6475,"2,084.26",0.2742,10.62,"1,502.26","10,940.50",33.59,2.74
19000,18018.42,2167.96,51.69,1.1151,61.02,16.77,71.15,945,2.6645,"2,091.34",0.2736,10.77,"1,507.05","10,942.50",33.7,2.675
18900,18033.33,2183.01,51.18,1.0928,60.18,16.73,71.06,945,2.7475,"2,106.24",0.2712,10.58,"1,515.64","11,072.50",33.85,2.66
18900,18128.12,2192.6,51.7,1.0989,57.97,16.67,71.29,960,2.739,"2,081.12",0.2701,10.75,"1,512.95","10,960.10",33.71,2.74
18950,18154.14,2202.37,51.84,1.0948,57.63,16.67,71.26,970,2.699,"2,092.34",0.2712,11.19,"1,496.65","10,975.20",33.7,2.73
18950,18045.08,2185.83,51.87,1.0905,58.32,16.73,71.23,970,2.675,"2,095.09",0.272,10.99,"1,504.59","10,982.00",33.67,2.72
19100,18229.75,2210.36,51.93,1.0873,60.05,17.11,70.93,970,2.7295,"2,110.64",0.2698,11.31,"1,507.72","11,101.90",33.66,2.73
19050,18286.87,2252.18,52.29,1.0978,60.66,17.13,70.52,980,2.734,"2,110.41",0.2721,11.48,"1,490.51","11,057.10",33.77,2.69
19150,18285.87,2237.54,52.15,1.1115,58.81,17.1,70.42,980,2.7255,"2,108.64",0.2727,11.1,"1,484.57","11,081.70",33.77,2.77
19150,18315.06,2246.61,51.95,1.1092,58.32,17.09,70.74,"1,005.00",2.783,"2,120.66",0.2731,11.1,"1,480.36","11,116.20",33.71,2.78
19250,18300.48,2226.3,52.26,1.115,59.54,17.69,70.68,"1,020.00",2.775,"2,122.27",0.2743,10.97,"1,492.45","11,128.80",33.58,2.72
19300,18267.25,2221.78,52.62,1.1317,59.85,17.49,69.25,"1,030.00",2.777,"2,105.13",0.2763,11.36,"1,495.64","11,076.30",33.39,2.75
19250,18251.97,2201.02,52.76,1.1441,59.67,17.43,69.91,"1,040.00",2.7995,"2,125.34",0.276,11.52,"1,502.49","11,197.60",33.6,2.75
19150,18062.49,2203.44,52.72,1.141,60.1,17.14,70.05,"1,050.00",2.852,"2,130.36",0.277,11.61,"1,491.43","11,213.90",33.5,2.81
18900,18070.37,2197.41,52.84,1.1359,61.23,16.51,70.9,"1,050.00",2.829,"2,125.55",0.2778,11.66,"1,508.12","11,212.50",33.4,2.74
18800,18187.78,2232.05,51.83,1.1214,59.43,16.42,72.26,"1,060.00",2.8375,"2,127.79",0.2785,12.3,"1,533.17","11,221.40",33.51,2.83
18700,17933.64,2207.78,51.08,1.1197,59.02,16.32,72.38,"1,060.00",2.9085,"2,129.45",0.2806,12.31,"1,523.33","11,214.40",33.45,2.82
18750,17934.81,2242.83,50.6,1.1267,60.72,16.53,72.56,"1,060.00",2.9255,"2,121.30",0.281,12.05,"1,527.65","11,207.00",33.49,2.74
18650,18033.33,2229.82,50.68,1.1187,58.55,16.55,72.15,"1,060.00",2.92,"2,122.07",0.2815,11.52,"1,513.83","11,203.00",33.72,2.83
18600,18093.69,2230.84,50.03,1.1223,56.93,16.61,73.37,"1,080.00",2.9325,"2,100.43",0.2814,11.11,"1,510.21","11,164.00",33.53,2.83
18450,18035.9,2275.41,49.66,1.113,56.65,16.38,72.79,"1,080.00",2.928,"2,099.62",0.2804,11.16,"1,496.98","11,131.50",33.51,2.69
18200,18097.89,2292.62,49.46,1.0983,57.3,15.74,72.94,"1,080.00",2.9285,"2,115.56",0.2801,11.44,"1,496.20","11,182.10",33.34,2.77
18250,18056.42,2276.47,48.83,1.0894,57.53,15.9,73.4,"1,080.00",2.915,"2,092.13",0.2778,10.85,"1,490.93","11,138.60",33.01,2.82
18150,18031.9,2288.91,48.67,1.0873,56.28,15.78,74.92,"1,090.00",2.931,"2,091.26",0.2766,10.96,"1,517.05","11,082.10",32.82,2.73
18350,17950.82,2315.11,48.3,1.0825,56.34,15.92,75.07,"1,090.00",2.885,"2,087.38",0.2763,11.02,"1,502.29","11,075.00",32.63,2.65
18300,18034.23,2308.43,48.26,1.0726,56.41,15.96,75.23,"1,090.00",2.7935,"2,105.52",0.2745,11.22,"1,529.56","11,116.70",32.59,2.66
18400,17841.18,2307.25,48.29,1.0736,56.16,16.28,75.52,"1,100.00",2.786,"2,112.49",0.2736,11.33,"1,520.55","11,162.00",32.57,2.68
18350,18102.56,2322.18,48.35,1.074,56.56,16.29,74.96,"1,115.00",2.7765,"2,108.35",0.2741,10.73,"1,521.55","11,165.10",32.43,2.63
18450,18106.27,2300.87,48.11,1.0821,55.92,16.29,73.99,"1,115.00",2.747,"2,119.29",0.2712,10.93,"1,549.20","11,226.40",32.38,2.71
18400,17897.7,2275.71,48.4,1.0762,51,16.51,73.55,"1,125.00",2.6965,"2,112.80",0.2701,10.95,"1,559.20","11,199.90",32.37,2.9
18550,17877.62,2288.58,48.17,1.0684,53.18,16.82,73.78,"1,125.00",2.6745,"2,107.21",0.2706,10.63,"1,549.68","11,128.10",32.4,2.93
18400,17699.52,2254.11,48.14,1.0781,49.59,16.95,72.84,"1,125.00",2.703,"2,098.27",0.2717,10.58,"1,556.61","11,113.20",32.28,2.97
18250,17965.37,2212.92,48.25,1.0816,48.73,16.68,71.85,"1,125.00",2.735,"2,102.82",0.2721,10.58,"1,571.15","11,115.80",32.39,2.97
18400,17727.48,2212.94,48.34,1.0991,48.57,16.93,71.48,"1,125.00",2.8225,"2,084.11",0.2721,10.94,"1,566.35","11,058.50",32.43,2.97
18450,17673.63,2199.52,48.33,1.0764,51.01,17.08,71.04,"1,115.00",2.7705,"2,102.58",0.2724,10.33,"1,565.67","11,113.50",32.55,2.99
18400,17716.27,2216.42,48.4,1.0833,49.02,16.94,71.04,"1,115.00",2.724,"2,105.96",0.271,10.6,"1,572.88","11,171.50",32.54,2.98
18250,18012.61,2231.44,48.23,1.0889,47.72,16.93,70.78,"1,115.00",2.738,"2,081.29",0.2708,10.87,"1,560.86","11,028.80",32.39,2.96
18200,18110.87,2232.15,48.65,1.0886,47.46,16.92,70.48,"1,115.00",2.75,"2,076.94",0.2702,10.52,"1,547.92","11,038.50",32.48,3
18200,18136.73,2258.22,48.69,1.0969,46.41,16.74,70.55,"1,115.00",2.75,"2,064.87",0.2716,10.23,"1,545.86","10,936.80",32.59,2.93
18100,17961.13,2252.81,48.28,1.0926,43.99,16.11,70.45,"1,115.00",2.759,"2,060.03",0.2712,10.46,"1,553.11","10,897.70",32.5,2.9
18100,18072.58,2269.19,48.93,1.0947,44.6,15.94,70.27,"1,125.00",2.7755,"2,084.05",0.2732,10.01,"1,545.21","10,914.00",32.54,2.82
17900,17846.8,2219.72,48.52,1.0837,42.51,15.55,70.81,"1,135.00",2.752,"2,064.11",0.2735,10.23,"1,530.84","10,919.00",32.53,2.79
17950,17972.22,2234.54,48.81,1.0661,43.84,15.64,72.64,"1,135.00",2.806,"2,055.78",0.2724,10.68,"1,506.35","10,860.60",32.49,2.79
18000,17751.24,2243.99,48.51,1.0866,44.81,15.63,73.2,"1,135.00",2.7905,"2,059.94",0.2714,10.82,"1,502.25","10,877.20",32.52,2.78
17950,17889.05,2264.8,48.84,1.0598,46.93,15.56,73.87,"1,145.00",2.794,"2,093.10",0.2719,11,"1,501.08","11,037.00",32.57,2.76
17900,17626.84,2258.23,49.02,1.0566,48.44,15.5,73.77,"1,145.00",2.878,"2,103.94",0.2713,10.92,"1,494.22","11,072.00",32.72,2.77
17950,17662.94,2229.41,49.26,1.0494,48.77,15.63,74.07,"1,145.00",2.761,"2,107.99",0.271,11.09,"1,506.08","11,089.70",32.69,2.74
18000,17856.56,2285.13,48.92,1.0637,49.6,15.89,74.11,"1,145.00",2.6655,"2,090.32",0.2725,10.76,"1,514.04","10,932.50",32.92,2.74
18350,18135.72,2277,49.4,1.0547,50.89,16.16,74.46,"1,145.00",2.61,"2,098.69",0.2715,10.32,"1,518.47","10,976.80",32.91,2.77
18300,18281.95,2316.57,49.68,1.0699,49.8,16.36,74.31,"1,145.00",2.637,"2,072.84",0.2714,10.19,"1,535.86","10,846.40",32.96,2.78
18650,18134.05,2328.42,49.98,1.0832,49.45,16.57,73.5,"1,145.00",2.6625,"2,080.59",0.2717,10.58,"1,533.91","10,843.70",32.82,2.74
18500,18213.26,2335.94,49.88,1.1033,48.97,16.53,74.14,"1,130.00",2.673,"2,055.35",0.2707,10.6,"1,543.63","10,787.50",32.85,2.79
18550,18224.41,2332.9,50.48,1.1183,51,16.53,73.76,"1,130.00",2.662,"2,064.56",0.271,10.95,"1,513.99","10,784.10",32.71,2.72
18550,18208.67,2351.86,50.24,1.1187,49.16,16.24,73.23,"1,130.00",2.6055,"2,041.10",0.2702,10.19,"1,525.50","10,734.70",32.53,2.73
18500,18112.57,2344.43,50.28,1.1199,49.42,16.28,73.13,"1,140.00",2.62,"2,044.69",0.2698,10.54,"1,534.47","10,686.60",32.43,2.76
18500,18140.76,2364.69,50.15,1.1361,50.75,16.24,72.86,"1,140.00",2.6135,"2,072.25",0.2702,10.96,"1,547.68","10,846.00",32.33,2.79
18600,17985.77,2357.73,50.16,1.134,51.24,16.37,73.84,"1,140.00",2.652,"2,100.91",0.269,11.38,"1,543.06","10,964.20",32.39,2.81
18700,18028.67,2358.68,50.25,1.1336,50.55,16.45,73.79,"1,140.00",2.692,"2,115.76",0.2709,11.65,"1,524.38","11,090.80",32.37,2.82
18600,18045.72,2340.33,50.02,1.1385,53.24,16.47,73.98,"1,160.00",2.6985,"2,105.23",0.2712,10.84,"1,558.54","11,053.70",32.52,2.72
18950,18019.8,2364.83,50.05,1.137,52.75,17.29,73.73,"1,160.00",2.698,"2,110.88",0.2736,10.78,"1,553.05","11,078.50",32.54,2.67
18900,17968.65,2382.85,50.15,1.1397,51.35,16.82,73.7,"1,160.00",2.645,"2,113.91",0.2738,10.45,"1,580.36","11,111.80",32.55,2.69
18850,17862.14,2365.52,49.72,1.1412,49.42,16.78,73.41,"1,160.00",2.655,"2,115.30",0.274,10.51,"1,588.14","11,119.60",32.57,2.68
19050,17867.86,2355.04,49.76,1.1354,50.98,16.89,71.18,"1,160.00",2.588,"2,109.10",0.2733,10.29,"1,590.93","11,082.10",32.54,2.69
19100,17736.15,2359.44,49.58,1.1403,52.43,16.98,72.64,"1,160.00",2.606,"2,109.83",0.2738,10.7,"1,590.29","11,091.50",32.55,2.72
19100,17821.49,2373.95,49.73,1.1334,52.01,16.76,72.61,"1,160.00",2.619,"2,097.65",0.2745,10.89,"1,602.16","11,025.30",32.57,2.74
19450,17881.54,2384.61,49.95,1.1321,50.86,17.24,73.02,"1,160.00",2.6105,"2,099.25",0.2733,10.45,"1,597.00","11,027.00",32.59,2.75
19400,17664.99,2392.29,49.43,1.1327,51.67,17.29,72.99,"1,160.00",2.5775,"2,099.16",0.2752,10.56,"1,608.53","11,054.50",32.61,2.91
19550,17369.97,2348.09,48.98,1.1315,49.79,17.2,73.65,"1,160.00",2.625,"2,096.47",0.2745,10.65,"1,604.56","11,042.80",32.63,3.02
19750,17169.99,2323.97,49.31,1.1477,47.59,17.16,73.34,"1,160.00",2.6135,"2,088.78",0.2719,10.47,"1,603.22","11,009.90",32.62,3.05
19500,17416.85,2349.08,49.37,1.1482,44.63,16.94,72.87,"1,160.00",2.554,"2,069.98",0.2733,10.58,"1,590.71","10,924.20",32.58,3.05
19700,17195.29,2351.61,49.27,1.1343,44.43,17.96,74.12,"1,170.00",2.572,"2,068.55",0.2752,10.51,"1,607.32","10,883.90",32.63,3.06
19850,17402.91,2357.75,49.37,1.1284,45.83,18.02,74.65,"1,170.00",2.5645,"2,049.38",0.2743,10.57,"1,616.79","10,860.70",32.6,3.06
19650,17638.53,2351.78,49.09,1.1321,45.13,17.88,74.19,"1,170.00",2.5865,"2,053.47",0.2774,10.66,"1,606.06","10,831.00",32.6,3.07
19900,17668.11,2376.54,48.71,1.1287,45.2,18.3,71.53,"1,170.00",2.596,"2,062.28",0.2773,11.06,"1,599.42","10,903.30",32.56,3.09
19950,17812.5,2318.76,48.91,1.1382,46.63,18.32,71.68,"1,170.00",2.5795,"2,048.86",0.2771,11.26,"1,600.57","10,803.50",32.73,3.07
19850,17557.29,2276.8,49.31,1.1237,47.35,18.08,71.63,"1,170.00",2.509,"2,022.71",0.2792,11.17,"1,609.78","10,721.60",32.78,3.06
19950,17509.96,2263.21,49.5,1.1186,46.69,17.94,70.67,"1,170.00",2.4745,"1,996.67",0.277,11.09,"1,614.47","10,568.00",32.55,3.13
19700,17516.96,2266,49.23,1.1366,48.69,17.66,71.01,"1,170.00",2.435,"2,019.35",0.2766,10.83,"1,616.41","10,636.00",32.49,3.07
19400,17320,2227.38,49.71,1.161,46.35,16.89,71.5,"1,160.00",2.465,"2,002.45",0.2761,11.53,"1,592.08","10,617.90",32.55,3.01
19000,17436.3,2252.63,49.89,1.1553,48.6,16.81,72.09,"1,160.00",2.4625,"2,032.34",0.2747,11.28,"1,577.65","10,797.20",32.5,2.97
19050,17609.06,2269.62,49.72,1.1606,46.16,17.02,72.26,"1,160.00",2.541,"2,047.86",0.279,10.68,"1,591.54","10,793.00",32.59,2.97
19100,17645.02,2240.17,49.85,1.1633,45.69,16.53,74.69,"1,160.00",2.495,"2,050.42",0.2743,11.16,"1,591.94","10,787.30",32.56,2.99
18950,17742.05,2251.23,49.78,1.1789,48.19,16.48,73.14,"1,160.00",2.582,"2,062.98",0.2765,11.31,"1,594.50","10,854.20",32.69,3.02
18750,17911.02,2258.22,49.58,1.1772,48.92,16.31,72.29,"1,160.00",2.6075,"2,034.30",0.2758,11.46,"1,589.44","10,753.60",32.58,3.06
18850,17374.78,2174.3,49.77,1.1833,48,16.51,74.6,"1,160.00",2.594,"2,020.19",0.2768,11.32,"1,602.13","10,646.00",32.76,3.04
18700,17504.18,2157.76,50.22,1.1838,50,16.17,74.19,"1,160.00",2.6335,"2,020.76",0.2818,11.02,"1,570.81","10,682.00",32.75,3.05
18550,17821.3,2214.76,50.51,1.1793,52.61,15.73,74.12,"1,160.00",2.582,"1,992.25",0.279,11.16,"1,546.76","10,508.60",32.8,3.04
18450,18035.02,2210.82,51.1,1.2151,53.72,15.76,75.06,"1,160.00",2.535,"2,013.75",0.2786,11.61,"1,538.31","10,606.60",32.86,3.12
18550,18046.58,2242.4,51.17,1.2182,55.05,15.97,74.85,"1,160.00",2.609,"2,018.40",0.2777,11.7,"1,539.46","10,622.60",32.85,3.12
18350,18038.3,2221.06,50.95,1.2224,55.86,15.72,74.6,"1,160.00",2.7215,"2,031.58",0.277,11.1,"1,515.71","10,640.70",32.87,3.12
18300,18035.73,2272.77,51.06,1.2172,56.8,15.67,75,"1,160.00",2.757,"2,046.13",0.2744,10.42,"1,528.83","10,712.60",32.94,3.1
18300,17971.51,2270.82,51.25,1.2231,55.39,15.62,75.2,"1,160.00",2.767,"2,063.45",0.2732,9.44,"1,539.58","10,811.80",32.91,3.12
18550,17812.25,2249.47,51.37,1.2226,57.75,16.03,74.54,"1,170.00",2.8135,"2,088.49",0.2737,9.46,"1,520.71","10,963.50",32.79,3.09
18600,17778.02,2258.95,51.45,1.2288,55.5,15.84,75.63,"1,180.00",2.8125,"2,087.63",0.273,9.52,"1,527.42","10,974.90",32.91,3.1
18550,17367.85,2221.9,51.27,1.2342,55.83,15.7,75.67,"1,180.00",2.8605,"2,084.30",0.2725,8.94,"1,529.50","10,975.30",32.88,3.09
18650,17069.16,2156.62,51.9,1.2512,55.5,15.67,76.34,"1,190.00",2.8785,"2,083.25",0.2738,9.07,"1,496.89","10,962.20",32.87,3.09
18650,17173.07,2124.63,51.54,1.2437,55.4,16.12,73.96,"1,225.00",2.884,"2,081.48",0.2751,9.5,"1,515.49","10,935.70",32.87,3.14
18850,17285.74,2191.1,51.57,1.2462,57.07,17.01,71.83,"1,225.00",2.8965,"2,069.28",0.2765,9.65,"1,503.49","10,890.20",32.9,3.14
18950,17590.05,2248.38,51.6,1.2413,59.17,17.06,71.96,"1,225.00",2.864,"2,061.04",0.2775,9.37,"1,536.24","10,835.30",32.97,3.12
19000,17534.3,2281.89,51.46,1.2448,61.12,17.05,71.93,"1,225.00",2.865,"2,018.98",0.283,9.01,"1,535.22","10,709.50",32.96,3.11
18700,17847.37,2330.79,51.61,1.2317,63.01,16.33,73.68,"1,205.00",2.87,"1,973.77",0.2799,9.65,"1,522.49","10,411.50",32.8,3.15
18600,17954.94,2373.54,51.71,1.238,65.46,16.22,73.36,"1,205.00",2.865,"1,986.71",0.2777,9.52,"1,527.08","10,386.10",32.8,3.17
18600,17880.9,2371.27,51.38,1.2382,67.6,16.45,72.86,"1,180.00",2.938,"2,005.03",0.2759,9.82,"1,504.72","10,535.50",32.77,3.22
