Date_Y,Y,Date_Copper,Copper,Date_Rhodium,Rhodium,Date_SP,SP,Date_DJI_Date,DJI_Date,Date_Set,Set,Date_GBP_THB,GBP_THB,Date_USD_THB,USD_THB,Date_EURUSD,EURUSD,Oil_Date,Oil,Date_USATen,USATen
12-07-2020,26200,19-10-2020,3.06,24-08-2020,12490,19-08-2020,3392.51,19-08-2020,27811.26,29-06-2020,1927.83,10-01-2020,40.82,01-10-2020,31.61,01-10-2020,1.1719,16-10-2020,40.88,29-09-2020,0.658
12-05-2020,26200,16-10-2020,3.09,21-08-2020,12490,18-08-2020,3387.04,18-08-2020,27853.48,26-06-2020,1953.07,30-09-2020,40.66,30-09-2020,31.62,30-09-2020,1.1743,15-10-2020,41.13,28-09-2020,0.658
12-04-2020,26150,15-10-2020,3.05,20-08-2020,12490,17-08-2020,3380.86,17-08-2020,27970.05,25-06-2020,1923.66,29-09-2020,40.63,29-09-2020,31.67,29-09-2020,1.1666,14-10-2020,40.19,25-09-2020,0.671
12-03-2020,26050,14-10-2020,3.04,19-08-2020,12190,14-08-2020,3368.66,14-08-2020,27828.93,24-06-2020,1994.31,28-09-2020,40.32,28-09-2020,31.65,28-09-2020,1.1638,13-10-2020,39.53,24-09-2020,0.674
12-02-2020,25850,13-10-2020,3.06,18-08-2020,11990,13-08-2020,3372.95,13-08-2020,27922.51,23-06-2020,1990.09,25-09-2020,40.29,25-09-2020,31.59,25-09-2020,1.1671,10-12-2020,40.4,23-09-2020,0.676
12-01-2020,25450,10-12-2020,3.08,17-08-2020,11440,08-12-2020,3355.46,08-12-2020,27860.24,22-06-2020,1989.16,24-09-2020,40.2,24-09-2020,31.57,24-09-2020,1.166,10-09-2020,41.31,22-09-2020,0.666
30-11-2020,25500,10-09-2020,3.04,14-08-2020,11190,08-11-2020,3370.34,08-11-2020,27961.64,19-06-2020,2019.13,23-09-2020,40,23-09-2020,31.39,23-09-2020,1.1708,10-08-2020,39.99,21-09-2020,0.682
27-11-2020,25900,10-08-2020,3.03,13-08-2020,10965,08-10-2020,3356.04,08-10-2020,27488.21,18-06-2020,1991.12,22-09-2020,40.1,22-09-2020,31.3,22-09-2020,1.177,10-07-2020,39.83,18-09-2020,0.689
26-11-2020,25900,10-07-2020,2.93,08-12-2020,10965,08-07-2020,3340.05,08-07-2020,27321.68,17-06-2020,1997.96,21-09-2020,40.18,21-09-2020,31.12,21-09-2020,1.1848,10-06-2020,39.35,17-09-2020,0.69
25-11-2020,25950,10-06-2020,2.96,08-11-2020,10965,08-06-2020,3323.17,08-06-2020,27170.82,16-06-2020,2020.12,18-09-2020,40.44,18-09-2020,31.19,18-09-2020,1.1848,10-05-2020,37,16-09-2020,0.672
24-11-2020,26250,10-05-2020,2.98,08-10-2020,10190,08-05-2020,3317.37,08-05-2020,26924.78,15-06-2020,2014.32,17-09-2020,40.32,17-09-2020,31.1,17-09-2020,1.1816,10-02-2020,38.6,15-09-2020,0.674
23-11-2020,26750,10-02-2020,2.88,08-07-2020,9740,08-04-2020,3289.92,08-04-2020,26664.61,06-12-2020,1995.82,16-09-2020,40.2,16-09-2020,31.19,16-09-2020,1.185,10-01-2020,39.9,14-09-2020,0.672
20-11-2020,26700,10-01-2020,3.02,08-06-2020,9190,08-03-2020,3288.26,08-03-2020,26542.32,06-11-2020,2082.58,15-09-2020,40.2,15-09-2020,31.3,15-09-2020,1.1865,30-09-2020,39.16,11-09-2020,0.68
19-11-2020,26800,30-09-2020,3,08-05-2020,8940,31-07-2020,3270.45,31-07-2020,26409.33,06-10-2020,2088.82,14-09-2020,40.09,14-09-2020,31.31,14-09-2020,1.184,29-09-2020,40.58,10-09-2020,0.698
18-11-2020,26800,29-09-2020,3,08-04-2020,8890,30-07-2020,3231.76,30-07-2020,26367.42,06-09-2020,2123.95,09-11-2020,40.09,11-09-2020,31.31,11-09-2020,1.1814,28-09-2020,40.07,09-09-2020,0.667
17-11-2020,26900,28-09-2020,2.99,08-03-2020,8890,29-07-2020,3227.22,29-07-2020,26388.44,06-08-2020,2147.48,09-10-2020,40.66,10-09-2020,31.26,10-09-2020,1.1801,25-09-2020,40.15,08-09-2020,0.72
16-11-2020,27000,25-09-2020,2.98,31-07-2020,8890,28-07-2020,3234.27,28-07-2020,26529.45,06-05-2020,2091.36,09-09-2020,40.77,09-09-2020,31.41,09-09-2020,1.1777,24-09-2020,39.6,07-09-2020,0.72
13-11-2020,26850,24-09-2020,2.96,30-07-2020,8915,27-07-2020,3219.84,27-07-2020,26447.67,06-04-2020,2064.35,09-08-2020,41.33,08-09-2020,31.39,08-09-2020,1.1817,23-09-2020,39.76,04-09-2020,0.628
11-12-2020,26700,23-09-2020,3.06,29-07-2020,8840,24-07-2020,3218.58,24-07-2020,26533.41,06-02-2020,2003.81,09-07-2020,41.68,07-09-2020,31.4,07-09-2020,1.1833,22-09-2020,39.63,03-09-2020,0.648
11-11-2020,26900,22-09-2020,3.04,28-07-2020,8740,23-07-2020,3271.64,23-07-2020,26955.97,06-01-2020,1994.57,09-04-2020,41.69,04-09-2020,31.4,04-09-2020,1.185,21-09-2020,40.98,02-09-2020,0.675
11-10-2020,27000,21-09-2020,3.1,27-07-2020,8665,22-07-2020,3254.86,22-07-2020,26824.56,29-05-2020,1955.09,09-03-2020,41.84,03-09-2020,31.34,03-09-2020,1.1852,18-09-2020,40.97,01-09-2020,0.713
11-09-2020,28200,18-09-2020,3.08,24-07-2020,8715,21-07-2020,3268.52,21-07-2020,26833.14,28-05-2020,1992.41,09-02-2020,41.72,02-09-2020,31.16,02-09-2020,1.1911,17-09-2020,40.19,31-08-2020,0.723
11-06-2020,28150,17-09-2020,3.04,23-07-2020,8840,20-07-2020,3224.29,20-07-2020,26660.29,27-05-2020,1963.55,09-01-2020,41.54,01-09-2020,31.08,01-09-2020,1.1936,16-09-2020,38.35,28-08-2020,0.762
11-05-2020,27900,16-09-2020,3.04,22-07-2020,8890,17-07-2020,3224.21,17-07-2020,26774.62,26-05-2020,1961.75,31-08-2020,41.48,31-08-2020,31.1,31-08-2020,1.1899,15-09-2020,37.28,27-08-2020,0.685
11-04-2020,27900,15-09-2020,3.07,21-07-2020,8890,16-07-2020,3208.36,16-07-2020,26746.57,25-05-2020,1917.37,28-08-2020,41.32,28-08-2020,31.3,28-08-2020,1.1822,14-09-2020,37.32,26-08-2020,0.687
11-03-2020,27800,14-09-2020,3.05,20-07-2020,8790,15-07-2020,3225.98,15-07-2020,27009.81,22-05-2020,1919.66,27-08-2020,41.3,27-08-2020,31.27,27-08-2020,1.1831,09-11-2020,37.01,25-08-2020,0.656
11-02-2020,27650,09-11-2020,2.97,17-07-2020,8690,14-07-2020,3141.11,14-07-2020,26044.17,21-05-2020,1955.71,26-08-2020,41.36,26-08-2020,31.46,26-08-2020,1.1834,09-10-2020,37.8,24-08-2020,0.632
30-10-2020,27600,09-10-2020,3.05,16-07-2020,8515,13-07-2020,3205.08,13-07-2020,26225.07,20-05-2020,1924.54,25-08-2020,41.17,25-08-2020,31.49,25-08-2020,1.1793,09-09-2020,36.79,21-08-2020,0.649
29-10-2020,27700,09-09-2020,3.01,15-07-2020,8440,07-10-2020,3152.47,07-10-2020,25690.35,19-05-2020,1924.01,24-08-2020,41.3,24-08-2020,31.57,24-08-2020,1.1787,09-08-2020,39.48,20-08-2020,0.677
28-10-2020,28100,09-08-2020,3.07,14-07-2020,8390,07-09-2020,3176.17,07-09-2020,26094.92,18-05-2020,1891.17,21-08-2020,41.51,21-08-2020,31.41,21-08-2020,1.186,09-07-2020,38.77,19-08-2020,0.664
27-10-2020,28150,09-07-2020,3.07,13-07-2020,8740,07-08-2020,3153.07,07-08-2020,25950.06,15-05-2020,1886.93,20-08-2020,40.98,20-08-2020,31.28,20-08-2020,1.1839,09-06-2020,39.47,18-08-2020,0.682
26-10-2020,28100,09-06-2020,3.08,07-10-2020,8740,07-07-2020,3166.44,07-07-2020,26172.01,14-05-2020,1886.5,19-08-2020,41.26,19-08-2020,31.15,19-08-2020,1.1931,09-04-2020,41.25,17-08-2020,0.713
23-10-2020,28150,09-04-2020,2.96,07-09-2020,8740,07-06-2020,3155.29,07-06-2020,25996.08,13-05-2020,1905.49,18-08-2020,40.79,18-08-2020,31.15,18-08-2020,1.187,09-03-2020,41.63,14-08-2020,0.717
22-10-2020,28200,09-03-2020,3.01,07-08-2020,8590,07-02-2020,3143.64,07-02-2020,25936.45,05-12-2020,1888.55,17-08-2020,40.74,17-08-2020,31.13,17-08-2020,1.184,09-02-2020,43.02,13-08-2020,0.674
21-10-2020,28200,09-02-2020,3,07-07-2020,8440,07-01-2020,3105.92,07-01-2020,25879.38,05-11-2020,1876.85,14-08-2020,40.55,14-08-2020,31.05,14-08-2020,1.1815,09-01-2020,42.83,12-08-2020,0.632
20-10-2020,28000,09-01-2020,3.05,07-06-2020,8140,30-06-2020,3050.2,30-06-2020,25512.43,05-08-2020,1858.5,13-08-2020,40.49,13-08-2020,31.09,13-08-2020,1.1786,31-08-2020,42.91,11-08-2020,0.572
19-10-2020,28000,31-08-2020,3.03,07-03-2020,7990,29-06-2020,3018.59,29-06-2020,25152.45,05-07-2020,1868.73,08-12-2020,40.63,12-08-2020,31.13,12-08-2020,1.174,28-08-2020,42.98,10-08-2020,0.571
16-10-2020,28050,28-08-2020,3.01,07-02-2020,7990,26-06-2020,3073.2,26-06-2020,25641.69,05-05-2020,1889.62,08-11-2020,40.71,11-08-2020,31.12,11-08-2020,1.1738,27-08-2020,43.45,07-08-2020,0.533
15-10-2020,27900,27-08-2020,2.98,07-01-2020,7990,25-06-2020,3046.6,25-06-2020,25365.22,30-04-2020,1905.91,08-10-2020,40.7,10-08-2020,31.21,10-08-2020,1.1788,26-08-2020,43.39,06-08-2020,0.546
14-10-2020,27900,26-08-2020,2.95,30-06-2020,7990,24-06-2020,3114.4,24-06-2020,25992.96,29-04-2020,1883.13,08-07-2020,40.92,07-08-2020,31.12,07-08-2020,1.1877,25-08-2020,42.36,05-08-2020,0.512
13-10-2020,28200,25-08-2020,2.93,29-06-2020,7990,23-06-2020,3138.7,23-06-2020,26159.39,28-04-2020,1857.43,08-06-2020,40.71,06-08-2020,31.03,06-08-2020,1.1863,24-08-2020,42.48,04-08-2020,0.556
10-12-2020,28200,24-08-2020,2.94,26-06-2020,7990,22-06-2020,3094.42,22-06-2020,25865.08,27-04-2020,1863.93,08-05-2020,40.59,05-08-2020,31.04,05-08-2020,1.1802,21-08-2020,42.75,03-08-2020,0.535
10-09-2020,28000,21-08-2020,3,25-06-2020,7990,19-06-2020,3140.29,19-06-2020,26213.1,24-04-2020,1871.71,08-04-2020,40.81,04-08-2020,31.19,04-08-2020,1.1765,20-08-2020,42.74,31-07-2020,0.543
10-08-2020,27800,20-08-2020,2.99,24-06-2020,7990,18-06-2020,3101.64,18-06-2020,26016.45,23-04-2020,1863.02,08-03-2020,40.92,03-08-2020,31.25,03-08-2020,1.1783,19-08-2020,42.6,30-07-2020,0.572
10-07-2020,27800,19-08-2020,2.98,23-06-2020,7990,17-06-2020,3136.13,17-06-2020,26330.52,22-04-2020,1830.05,31-07-2020,41.1,31-07-2020,31.38,31-07-2020,1.1846,18-08-2020,42.79,29-07-2020,0.579
10-06-2020,28200,18-08-2020,2.91,22-06-2020,8190,16-06-2020,3131,16-06-2020,26326.68,21-04-2020,1835.29,30-07-2020,40.84,30-07-2020,31.43,30-07-2020,1.1788,17-08-2020,42.24,28-07-2020,0.615
10-05-2020,28250,17-08-2020,2.86,19-06-2020,8190,15-06-2020,2993.76,15-06-2020,25270.39,20-04-2020,1826.81,29-07-2020,40.71,29-07-2020,31.48,29-07-2020,1.1718,14-08-2020,42.33,27-07-2020,0.59
10-03-2020,28350,14-08-2020,2.8,18-06-2020,8490,06-12-2020,3071.04,06-12-2020,25659.42,17-04-2020,1806.87,28-07-2020,40.56,28-07-2020,31.48,28-07-2020,1.1753,13-08-2020,42.57,24-07-2020,0.581
10-02-2020,28300,13-08-2020,2.86,17-06-2020,8640,06-11-2020,3123.53,06-11-2020,26282.51,16-04-2020,1797.83,27-07-2020,40.44,27-07-2020,31.63,27-07-2020,1.1646,08-12-2020,41.62,23-07-2020,0.599
10-01-2020,28150,08-12-2020,2.83,16-06-2020,8840,06-10-2020,3213.42,06-10-2020,27251.89,15-04-2020,1845.05,24-07-2020,40.42,24-07-2020,31.72,24-07-2020,1.1597,08-11-2020,41.98,22-07-2020,0.605
30-09-2020,28300,08-11-2020,2.87,15-06-2020,8840,06-09-2020,3213.32,06-09-2020,27447.37,14-04-2020,1848.68,23-07-2020,40.27,23-07-2020,31.62,23-07-2020,1.1575,08-10-2020,41.5,21-07-2020,0.612
29-09-2020,28200,08-10-2020,2.81,06-12-2020,8840,06-08-2020,3199.92,06-08-2020,27232.93,13-04-2020,1813.48,22-07-2020,40.2,22-07-2020,31.59,22-07-2020,1.1528,08-07-2020,41.97,20-07-2020,0.628
28-09-2020,27800,08-07-2020,2.9,06-11-2020,8840,06-05-2020,3163.84,06-05-2020,26836.8,04-10-2020,1777.91,21-07-2020,40.25,21-07-2020,31.79,21-07-2020,1.1447,08-06-2020,42.19,17-07-2020,0.617
25-09-2020,27750,08-06-2020,2.9,06-10-2020,8740,06-04-2020,3111.56,06-04-2020,26226.49,04-09-2020,1804.34,20-07-2020,39.84,20-07-2020,31.7,20-07-2020,1.141,08-05-2020,41.56,16-07-2020,0.628
24-09-2020,27800,08-05-2020,2.92,06-09-2020,8740,06-03-2020,3098.9,06-03-2020,25906.88,04-08-2020,1776.24,17-07-2020,39.8,17-07-2020,31.71,17-07-2020,1.1384,08-04-2020,40.78,15-07-2020,0.638
23-09-2020,28200,08-04-2020,2.9,06-08-2020,8490,06-02-2020,3064.78,06-02-2020,25582.52,04-07-2020,1752.06,16-07-2020,39.69,16-07-2020,31.54,16-07-2020,1.1411,08-03-2020,40.39,14-07-2020,0.623
22-09-2020,28300,08-03-2020,2.84,06-05-2020,8490,06-01-2020,3038.78,06-01-2020,25342.99,04-03-2020,1694.44,15-07-2020,39.59,15-07-2020,31.54,15-07-2020,1.14,31-07-2020,40.34,13-07-2020,0.63
21-09-2020,28550,31-07-2020,2.91,06-04-2020,8490,29-05-2020,3025.17,29-05-2020,25324.15,04-02-2020,1629.55,14-07-2020,39.43,14-07-2020,31.4,14-07-2020,1.1343,30-07-2020,41.32,10-07-2020,0.618
18-09-2020,28650,30-07-2020,2.92,06-03-2020,8590,28-05-2020,3046.61,28-05-2020,25697.36,04-01-2020,1633.78,13-07-2020,39.5,13-07-2020,31.32,13-07-2020,1.13,29-07-2020,41.13,09-07-2020,0.664
17-09-2020,28650,29-07-2020,2.91,06-02-2020,8890,27-05-2020,3015.65,27-05-2020,25298.63,31-03-2020,1626.07,07-10-2020,39.41,10-07-2020,31.23,10-07-2020,1.1285,28-07-2020,41.65,08-07-2020,0.646
16-09-2020,28800,28-07-2020,2.91,06-01-2020,8990,26-05-2020,3004.08,26-05-2020,24781.84,30-03-2020,1589.99,07-09-2020,39.35,09-07-2020,31.22,09-07-2020,1.1329,27-07-2020,41.26,07-07-2020,0.679
15-09-2020,28850,27-07-2020,2.89,29-05-2020,8990,22-05-2020,2948.05,22-05-2020,24461.98,27-03-2020,1638.69,07-08-2020,39.17,08-07-2020,31.23,08-07-2020,1.1273,24-07-2020,41.06,06-07-2020,0.676
14-09-2020,28750,24-07-2020,2.92,28-05-2020,8940,21-05-2020,2969.95,21-05-2020,24564.27,26-03-2020,1574.29,07-07-2020,38.86,07-07-2020,31.11,07-07-2020,1.1308,23-07-2020,41.95,02-07-2020,0.679
09-12-2020,28600,23-07-2020,2.93,27-05-2020,8690,20-05-2020,2953.63,20-05-2020,24455.94,25-03-2020,1556.21,07-06-2020,38.84,06-07-2020,31.12,06-07-2020,1.1242,22-07-2020,41.54,01-07-2020,0.658
09-11-2020,28750,22-07-2020,2.96,26-05-2020,8590,19-05-2020,2948.59,19-05-2020,24577.48,24-03-2020,1554.55,07-03-2020,38.75,03-07-2020,31.08,03-07-2020,1.1239,21-07-2020,40.65,30-06-2020,0.628
09-10-2020,28650,21-07-2020,2.92,22-05-2020,8590,18-05-2020,2913.86,18-05-2020,24059.98,23-03-2020,1514.92,07-02-2020,38.72,02-07-2020,31.04,02-07-2020,1.1252,20-07-2020,40.64,29-06-2020,0.632
09-09-2020,28550,20-07-2020,2.91,21-05-2020,8690,15-05-2020,2829.95,15-05-2020,23454.83,20-03-2020,1568.95,07-01-2020,38.33,01-07-2020,30.91,01-07-2020,1.1233,17-07-2020,40.72,26-06-2020,0.682
09-08-2020,28550,17-07-2020,2.9,20-05-2020,8565,14-05-2020,2794.54,14-05-2020,23049.06,19-03-2020,1467.66,30-06-2020,37.99,30-06-2020,30.89,30-06-2020,1.1242,16-07-2020,40.97,25-06-2020,0.674
09-07-2020,28650,16-07-2020,2.89,19-05-2020,7390,13-05-2020,2865.86,13-05-2020,23702.16,18-03-2020,1524.87,29-06-2020,38.16,29-06-2020,30.91,29-06-2020,1.1227,15-07-2020,40.55,24-06-2020,0.717
09-04-2020,28750,15-07-2020,2.94,18-05-2020,7240,05-12-2020,2939.5,05-12-2020,24292.84,17-03-2020,1513.6,26-06-2020,38.39,26-06-2020,30.91,26-06-2020,1.1218,14-07-2020,39.6,23-06-2020,0.712
09-03-2020,28750,14-07-2020,2.92,15-05-2020,7240,05-11-2020,2915.46,05-11-2020,24256.45,16-03-2020,1551.64,25-06-2020,38.35,25-06-2020,30.87,25-06-2020,1.1251,13-07-2020,40.35,22-06-2020,0.695
09-02-2020,28950,13-07-2020,2.92,14-05-2020,7240,05-08-2020,2908.83,05-08-2020,24107.82,13-03-2020,1438.91,24-06-2020,38.71,24-06-2020,30.94,24-06-2020,1.1308,07-10-2020,39.58,19-06-2020,0.707
09-01-2020,29000,07-10-2020,2.84,13-05-2020,7240,05-07-2020,2878.26,05-07-2020,23837.21,03-12-2020,1699.41,23-06-2020,38.6,23-06-2020,30.96,23-06-2020,1.1259,07-09-2020,40.87,18-06-2020,0.731
31-08-2020,28800,07-09-2020,2.83,05-12-2020,7240,05-06-2020,2883.14,05-06-2020,23978.88,03-11-2020,1843.83,22-06-2020,38.3,22-06-2020,30.98,22-06-2020,1.1185,07-08-2020,40.48,17-06-2020,0.763
28-08-2020,28550,07-08-2020,2.79,05-11-2020,6990,05-05-2020,2868.88,05-05-2020,23958.88,03-10-2020,1835.43,19-06-2020,38.65,19-06-2020,31.1,19-06-2020,1.1205,07-07-2020,40.68,16-06-2020,0.756
27-08-2020,28650,07-07-2020,2.79,05-07-2020,6990,05-04-2020,2815.01,05-04-2020,23581.55,03-09-2020,1845.81,18-06-2020,39.1,18-06-2020,31.14,18-06-2020,1.1244,07-06-2020,40.31,15-06-2020,0.666
26-08-2020,28550,07-06-2020,2.75,05-06-2020,6990,05-01-2020,2869.09,05-01-2020,24120.78,03-06-2020,2019.37,17-06-2020,39.15,17-06-2020,31.13,17-06-2020,1.1264,07-03-2020,40.23,12-06-2020,0.677
25-08-2020,28750,07-03-2020,2.73,05-05-2020,7290,30-04-2020,2930.91,30-04-2020,24585.57,03-05-2020,2053.49,16-06-2020,39.1,16-06-2020,31.02,16-06-2020,1.1325,07-02-2020,39.78,11-06-2020,0.72
24-08-2020,28750,07-02-2020,2.76,05-04-2020,7490,29-04-2020,2918.46,29-04-2020,24490.37,03-04-2020,2007.84,15-06-2020,38.81,15-06-2020,30.97,15-06-2020,1.1245,07-01-2020,39.84,10-06-2020,0.824
21-08-2020,28850,07-01-2020,2.73,05-01-2020,7490,28-04-2020,2909.96,28-04-2020,24357.17,03-03-2020,2004.51,06-12-2020,39.16,12-06-2020,31.08,12-06-2020,1.1299,30-06-2020,39.64,09-06-2020,0.872
20-08-2020,28750,30-06-2020,2.7,30-04-2020,7890,27-04-2020,2854.65,27-04-2020,23866.15,03-02-2020,1998.11,06-11-2020,39.68,11-06-2020,31.13,11-06-2020,1.1373,29-06-2020,37.96,08-06-2020,0.902
19-08-2020,29300,29-06-2020,2.67,29-04-2020,8290,24-04-2020,2812.64,24-04-2020,23628.24,28-02-2020,1980.35,06-10-2020,39.86,10-06-2020,31.31,10-06-2020,1.134,26-06-2020,39.09,05-06-2020,0.817
18-08-2020,29250,26-06-2020,2.68,28-04-2020,8190,23-04-2020,2810.42,23-04-2020,23543.09,27-02-2020,2019.01,06-09-2020,39.99,09-06-2020,31.43,09-06-2020,1.1297,25-06-2020,38.05,04-06-2020,0.756
17-08-2020,28450,25-06-2020,2.64,27-04-2020,8190,22-04-2020,2787.89,22-04-2020,23437.34,26-02-2020,2099.1,06-08-2020,39.95,08-06-2020,31.49,08-06-2020,1.1289,24-06-2020,39.99,03-06-2020,0.692
14-08-2020,28550,24-06-2020,2.67,24-04-2020,8190,21-04-2020,2784.81,21-04-2020,23365.25,25-02-2020,2113.63,06-05-2020,39.79,05-06-2020,31.56,05-06-2020,1.1337,23-06-2020,40.68,02-06-2020,0.649
13-08-2020,28300,23-06-2020,2.66,23-04-2020,8190,20-04-2020,2845.62,20-04-2020,24095.1,24-02-2020,2165.9,06-04-2020,39.7,04-06-2020,31.57,04-06-2020,1.1234,22-06-2020,39.18,01-06-2020,0.64
08-12-2020,27750,22-06-2020,2.62,22-04-2020,8090,17-04-2020,2842.43,17-04-2020,23817.15,21-02-2020,2174.08,06-03-2020,39.6,03-06-2020,31.55,03-06-2020,1.1172,19-06-2020,38.85,29-05-2020,0.683
08-11-2020,29600,19-06-2020,2.61,21-04-2020,9190,16-04-2020,2799.34,16-04-2020,23543.66,20-02-2020,2215.81,06-02-2020,39.58,02-06-2020,31.66,02-06-2020,1.1137,18-06-2020,37.74,28-05-2020,0.693
08-10-2020,29800,18-06-2020,2.6,20-04-2020,9390,15-04-2020,2795.64,15-04-2020,23600.72,19-02-2020,2233.71,06-01-2020,39.29,01-06-2020,31.84,01-06-2020,1.1097,17-06-2020,37.93,27-05-2020,0.69
08-07-2020,30250,17-06-2020,2.57,17-04-2020,9390,14-04-2020,2805.1,14-04-2020,23690.57,18-02-2020,2237.37,29-05-2020,39.28,29-05-2020,31.88,29-05-2020,1.1078,16-06-2020,37.05,26-05-2020,0.656
08-06-2020,29750,16-06-2020,2.6,16-04-2020,9390,13-04-2020,2782.46,13-04-2020,23698.93,17-02-2020,2245.63,28-05-2020,39.14,28-05-2020,31.92,28-05-2020,1.1005,15-06-2020,36.03,25-05-2020,0.657
08-05-2020,29350,15-06-2020,2.6,15-04-2020,7990,04-09-2020,2776.99,04-09-2020,23690.66,14-02-2020,2258.51,27-05-2020,39.31,27-05-2020,31.88,27-05-2020,1.0983,06-12-2020,36.26,22-05-2020,0.67
08-04-2020,28950,06-12-2020,2.58,14-04-2020,7190,04-08-2020,2685,04-08-2020,22893.47,13-02-2020,2263.61,26-05-2020,38.97,26-05-2020,31.97,26-05-2020,1.0899,06-11-2020,39.09,21-05-2020,0.677
08-03-2020,29000,06-11-2020,2.67,04-09-2020,7190,04-07-2020,2738.65,04-07-2020,23537.44,02-12-2020,2250.47,25-05-2020,38.83,25-05-2020,31.89,25-05-2020,1.0903,06-10-2020,38.5,20-05-2020,0.687
08-01-2020,29000,06-10-2020,2.62,04-08-2020,7690,04-06-2020,2578.28,04-06-2020,21693.63,02-11-2020,2262.97,22-05-2020,38.94,22-05-2020,31.85,22-05-2020,1.0949,06-09-2020,38.22,19-05-2020,0.726
31-07-2020,28900,06-09-2020,2.59,04-07-2020,8290,04-03-2020,2514.92,04-03-2020,21285.93,02-07-2020,2260.29,21-05-2020,38.95,21-05-2020,31.82,21-05-2020,1.0979,06-08-2020,39.41,18-05-2020,0.641
30-07-2020,29000,06-08-2020,2.56,04-06-2020,8890,04-02-2020,2458.54,04-02-2020,20819.46,02-06-2020,2266.98,20-05-2020,39.09,20-05-2020,31.93,20-05-2020,1.0928,06-05-2020,37.33,15-05-2020,0.627
29-07-2020,28950,06-05-2020,2.5,04-03-2020,9890,04-01-2020,2498.08,04-01-2020,21227.38,02-05-2020,2241,19-05-2020,39.04,19-05-2020,32.01,19-05-2020,1.0913,06-04-2020,36.76,14-05-2020,0.644
28-07-2020,29200,06-04-2020,2.49,04-02-2020,10190,31-03-2020,2614.69,31-03-2020,22208.42,02-04-2020,2208.22,18-05-2020,38.76,18-05-2020,32.07,18-05-2020,1.0816,06-03-2020,36.86,13-05-2020,0.669
27-07-2020,28500,06-03-2020,2.51,04-01-2020,10690,30-03-2020,2558.98,30-03-2020,21678.22,02-03-2020,2214.71,15-05-2020,39.23,15-05-2020,32.1,15-05-2020,1.0805,06-02-2020,35.56,12-05-2020,0.711
24-07-2020,28100,06-02-2020,2.47,31-03-2020,10690,27-03-2020,2555.87,27-03-2020,21898.47,31-01-2020,2249.16,14-05-2020,39.24,14-05-2020,32.08,14-05-2020,1.0819,06-01-2020,35.21,11-05-2020,0.694
23-07-2020,27750,06-01-2020,2.46,30-03-2020,10690,26-03-2020,2501.29,26-03-2020,21468.38,30-01-2020,2228.73,13-05-2020,39.35,13-05-2020,32.1,13-05-2020,1.0848,29-05-2020,33.68,08-05-2020,0.642
22-07-2020,27550,29-05-2020,2.43,27-03-2020,10490,25-03-2020,2457.77,25-03-2020,21050.34,29-01-2020,2239.66,05-12-2020,39.75,12-05-2020,32.2,12-05-2020,1.0807,28-05-2020,32.1,07-05-2020,0.687
21-07-2020,27150,28-05-2020,2.41,26-03-2020,8490,24-03-2020,2344.44,24-03-2020,19722.19,28-01-2020,2231.63,05-11-2020,39.95,11-05-2020,32.2,11-05-2020,1.0838,27-05-2020,34.14,06-05-2020,0.678
20-07-2020,27050,27-05-2020,2.41,25-03-2020,6690,23-03-2020,2290.71,23-03-2020,19028.36,27-01-2020,2276.22,05-08-2020,40,08-05-2020,32.35,08-05-2020,1.0833,26-05-2020,33.3,05-05-2020,0.638
17-07-2020,26900,26-05-2020,2.4,24-03-2020,5490,20-03-2020,2431.94,20-03-2020,20253.15,24-01-2020,2323.83,05-07-2020,40.04,07-05-2020,32.44,07-05-2020,1.0795,25-05-2020,32.92,04-05-2020,0.605
16-07-2020,26950,25-05-2020,2.4,23-03-2020,5990,19-03-2020,2393.48,19-03-2020,19830.01,23-01-2020,2314.51,05-06-2020,40.26,06-05-2020,32.37,06-05-2020,1.0836,24-05-2020,33.38,01-05-2020,0.63
15-07-2020,26850,24-05-2020,2.39,20-03-2020,6490,18-03-2020,2436.5,18-03-2020,20188.69,22-01-2020,2329.11,05-05-2020,40.3,05-05-2020,32.39,05-05-2020,1.0907,22-05-2020,33.95,30-04-2020,0.622
14-07-2020,26700,22-05-2020,2.43,19-03-2020,6990,17-03-2020,2425.66,17-03-2020,20487.05,21-01-2020,2334.51,05-04-2020,40.66,04-05-2020,32.52,04-05-2020,1.098,21-05-2020,33.53,29-04-2020,0.613
13-07-2020,26600,21-05-2020,2.46,18-03-2020,8990,16-03-2020,2508.59,16-03-2020,20917.53,20-01-2020,2359.61,05-01-2020,40.9,01-05-2020,32.46,01-05-2020,1.0956,20-05-2020,31.89,28-04-2020,0.665
07-10-2020,26600,20-05-2020,2.41,17-03-2020,10740,13-03-2020,2569.99,13-03-2020,21973.82,17-01-2020,2366.74,30-04-2020,40.41,30-04-2020,32.41,30-04-2020,1.0872,19-05-2020,32.83,27-04-2020,0.605
07-09-2020,26550,19-05-2020,2.42,16-03-2020,12390,03-12-2020,2630.86,03-12-2020,22184.71,16-01-2020,2339.16,29-04-2020,40.34,29-04-2020,32.47,29-04-2020,1.0819,18-05-2020,29.53,24-04-2020,0.605
