Date_Y,Y,Date_DJI,DJI,Date_Set,Set,Date_GBP_THB,GBP_THB,Date_EURUSD,EURUSD,Date_Oil,Oil,Date_USATen,USATen,Date_XAG,XAG
03-11-2021,28100,19-08-2021,34874.67,19-07-2021,2132.02,20-09-2021,45.78,20-09-2021,1.1732,21-09-2021,70.59,20-09-2021,1.362,17-09-2021,22.9306
02-11-2021,28150,18-08-2021,35310.2,16-07-2021,2147.41,17-09-2021,45.7,17-09-2021,1.1762,20-09-2021,71.92,17-09-2021,1.339,16-09-2021,23.844
29-10-2021,28150,17-08-2021,35500.01,15-07-2021,2157.87,16-09-2021,45.5,16-09-2021,1.1816,17-09-2021,72.62,16-09-2021,1.304,15-09-2021,23.853
28-10-2021,28250,16-08-2021,35490.83,14-07-2021,2154.73,15-09-2021,45.47,15-09-2021,1.1806,16-09-2021,72.65,15-09-2021,1.287,14-09-2021,23.73
27-10-2021,28050,13-08-2021,35551.56,13-07-2021,2139.05,14-09-2021,45.47,14-09-2021,1.1812,15-09-2021,70.76,14-09-2021,1.326,13-09-2021,23.7553
26-10-2021,28150,12-08-2021,35481.94,12-07-2021,2140.15,13-09-2021,45.25,13-09-2021,1.1813,14-09-2021,70.64,13-09-2021,1.343,10-09-2021,24.0345
25-10-2021,28200,11-08-2021,35300.89,09-07-2021,2114.84,10-09-2021,45.28,09-10-2021,1.1826,13-09-2021,69.74,09-10-2021,1.304,09-09-2021,23.9479
22-10-2021,28150,10-08-2021,35135.17,08-07-2021,2147.1,09-09-2021,45.13,09-09-2021,1.1817,10-09-2021,67.97,09-09-2021,1.338,08-09-2021,24.323
21-10-2021,28150,09-08-2021,35229.67,07-07-2021,2171.95,08-09-2021,45.02,09-08-2021,1.184,09-09-2021,69.36,09-08-2021,1.368,07-09-2021,24.7
20-10-2021,27950,06-08-2021,35077.44,06-07-2021,2179.52,07-09-2021,44.93,09-07-2021,1.187,08-09-2021,68.37,09-07-2021,1.336,06-09-2021,24.7625
19-10-2021,27900,05-08-2021,34815.61,05-07-2021,2169.56,06-09-2021,45.05,09-06-2021,1.1879,07-09-2021,69.11,09-06-2021,1.334,03-09-2021,23.906
18-10-2021,27950,04-08-2021,35047.44,02-07-2021,2180.62,03-09-2021,44.9,09-03-2021,1.1875,06-09-2021,68.75,09-03-2021,1.292,02-09-2021,24.15
15-10-2021,28150,03-08-2021,34864.1,01-07-2021,2181.92,02-09-2021,44.51,09-02-2021,1.1839,03-09-2021,69.76,09-02-2021,1.304,01-09-2021,23.9055
14-10-2021,28050,02-08-2021,34968.56,30-06-2021,2193,01-09-2021,44.33,09-01-2021,1.181,02-09-2021,68.29,09-01-2021,1.317,31-08-2021,24.0195
13-10-2021,27650,30-07-2021,35013.26,29-06-2021,2172.2,31-08-2021,44.71,31-08-2021,1.1797,01-09-2021,68.55,31-08-2021,1.28,30-08-2021,24.015
12-10-2021,27800,29-07-2021,34985.99,28-06-2021,2162.64,30-08-2021,44.77,30-08-2021,1.1793,31-08-2021,69.18,30-08-2021,1.307,27-08-2021,23.5656
11-10-2021,28050,28-07-2021,35109.95,25-06-2021,2189.56,27-08-2021,44.88,27-08-2021,1.1752,30-08-2021,69.3,27-08-2021,1.347,26-08-2021,23.8477
09-10-2021,28100,27-07-2021,35078.9,24-06-2021,2180.59,26-08-2021,45.15,26-08-2021,1.1772,27-08-2021,67.75,26-08-2021,1.344,25-08-2021,23.86
08-10-2021,28100,26-07-2021,35055.86,23-06-2021,2205.08,25-08-2021,45.15,25-08-2021,1.1754,26-08-2021,68,25-08-2021,1.295,24-08-2021,23.633
07-10-2021,28100,23-07-2021,34855.11,22-06-2021,2210.48,24-08-2021,45.62,24-08-2021,1.1746,25-08-2021,67.63,24-08-2021,1.257,23-08-2021,23.0256
06-10-2021,28100,22-07-2021,34799.68,21-06-2021,2191.19,23-08-2021,45.48,23-08-2021,1.1694,24-08-2021,65.54,23-08-2021,1.26,20-08-2021,23.2545
05-10-2021,28150,21-07-2021,34556.96,18-06-2021,2222.35,20-08-2021,45.51,20-08-2021,1.1675,23-08-2021,61.96,20-08-2021,1.243,19-08-2021,23.506
04-10-2021,27950,20-07-2021,33981.79,17-06-2021,2225.02,19-08-2021,45.8,19-08-2021,1.1711,20-08-2021,64.05,19-08-2021,1.263,18-08-2021,23.6605
02-10-2021,27900,19-07-2021,34528.48,16-06-2021,2229.13,18-08-2021,45.85,18-08-2021,1.171,19-08-2021,64.58,18-08-2021,1.26,17-08-2021,23.843
01-10-2021,27900,16-07-2021,35007.94,15-06-2021,2248.31,17-08-2021,46.28,17-08-2021,1.1776,18-08-2021,66.58,17-08-2021,1.263,16-08-2021,23.76
30-09-2021,27750,15-07-2021,34924.81,14-06-2021,2259.47,16-08-2021,46.15,16-08-2021,1.1794,17-08-2021,67.43,16-08-2021,1.285,13-08-2021,23.1744
29-09-2021,27800,14-07-2021,34920.83,11-06-2021,2242.04,13-08-2021,45.63,13-08-2021,1.173,16-08-2021,67.71,13-08-2021,1.357,12-08-2021,23.545
28-09-2021,27800,13-07-2021,34959.96,10-06-2021,2244.38,12-08-2021,46.02,08-12-2021,1.1738,13-08-2021,68.91,08-12-2021,1.345,11-08-2021,23.3405
27-09-2021,27700,12-07-2021,34836.75,09-06-2021,2223.3,11-08-2021,46.33,08-11-2021,1.172,12-08-2021,69.36,08-11-2021,1.357,10-08-2021,23.4519
24-09-2021,27600,09-07-2021,34457.51,08-06-2021,2218.36,10-08-2021,46.34,08-10-2021,1.1738,11-08-2021,68.51,08-10-2021,1.322,09-08-2021,24.32
23-09-2021,27950,08-07-2021,34569.01,07-06-2021,2224.51,09-08-2021,46.42,08-09-2021,1.1762,10-08-2021,66.85,08-09-2021,1.297,06-08-2021,25.1565
22-09-2021,28050,07-07-2021,34604.17,04-06-2021,2219.15,06-08-2021,46.32,08-06-2021,1.1834,09-08-2021,67.88,08-06-2021,1.227,05-08-2021,25.3825
21-09-2021,27800,06-07-2021,34790.16,02-06-2021,2240.2,05-08-2021,46,08-05-2021,1.1837,06-08-2021,69.14,08-05-2021,1.19,04-08-2021,25.524
20-09-2021,27550,02-07-2021,34642.42,01-06-2021,2204,04-08-2021,45.96,08-04-2021,1.1864,05-08-2021,68.06,08-04-2021,1.177,03-08-2021,25.4155
17-09-2021,27550,01-07-2021,34507.32,31-05-2021,2176.71,03-08-2021,45.74,08-03-2021,1.1868,04-08-2021,70.32,08-03-2021,1.181,02-08-2021,25.54
16-09-2021,27900,30-06-2021,34290.74,28-05-2021,2190.14,02-08-2021,45.74,08-02-2021,1.1864,03-08-2021,71.52,08-02-2021,1.237,30-07-2021,25.527
15-09-2021,28050,29-06-2021,34338.89,27-05-2021,2160.61,30-07-2021,45.88,30-07-2021,1.1888,02-08-2021,73.91,30-07-2021,1.263,29-07-2021,24.9525
14-09-2021,27800,28-06-2021,34428.1,25-05-2021,2148.77,29-07-2021,45.65,29-07-2021,1.1845,30-07-2021,73.41,29-07-2021,1.239,28-07-2021,24.695
13-09-2021,27650,25-06-2021,34328.1,24-05-2021,2136.21,28-07-2021,45.71,28-07-2021,1.1817,29-07-2021,72.4,28-07-2021,1.243,27-07-2021,25.1894
11-09-2021,27700,24-06-2021,33933.91,21-05-2021,2142.82,27-07-2021,45.48,27-07-2021,1.1804,28-07-2021,71.9,27-07-2021,1.29,26-07-2021,25.19
10-09-2021,27750,23-06-2021,33948.54,20-05-2021,2149.29,26-07-2021,45.28,26-07-2021,1.1778,27-07-2021,72.22,26-07-2021,1.283,23-07-2021,25.4311
09-09-2021,27650,22-06-2021,33872.56,19-05-2021,2144.84,23-07-2021,45.28,23-07-2021,1.1769,26-07-2021,72.18,23-07-2021,1.268,22-07-2021,25.2525
08-09-2021,27850,21-06-2021,33312.07,18-05-2021,2147.86,22-07-2021,45.01,22-07-2021,1.1793,23-07-2021,71.71,22-07-2021,1.288,21-07-2021,24.933
07-09-2021,28000,18-06-2021,33622.7,17-05-2021,2121.3,21-07-2021,44.76,21-07-2021,1.1782,22-07-2021,70.22,21-07-2021,1.227,20-07-2021,25.1721
06-09-2021,28000,17-06-2021,34014.38,14-05-2021,2139.09,20-07-2021,44.95,20-07-2021,1.1801,21-07-2021,66.45,20-07-2021,1.209,19-07-2021,25.6793
04-09-2021,27950,16-06-2021,34308.48,13-05-2021,2136.39,19-07-2021,45.19,19-07-2021,1.1808,20-07-2021,66.6,19-07-2021,1.27,16-07-2021,26.3446
03-09-2021,27800,15-06-2021,34397.1,12-05-2021,2168.24,16-07-2021,45.21,16-07-2021,1.1814,19-07-2021,71.49,16-07-2021,1.302,15-07-2021,26.2465
02-09-2021,27750,14-06-2021,34472.52,11-05-2021,2165.09,15-07-2021,45.2,15-07-2021,1.1837,16-07-2021,71.48,15-07-2021,1.346,14-07-2021,25.986
01-09-2021,27700,11-06-2021,34499.81,10-05-2021,2192.63,14-07-2021,45.08,14-07-2021,1.1776,15-07-2021,72.96,14-07-2021,1.415,13-07-2021,26.1996
31-08-2021,27750,10-06-2021,34502.51,07-05-2021,2167.83,13-07-2021,45.37,13-07-2021,1.1862,14-07-2021,75.17,13-07-2021,1.366,12-07-2021,26.098
30-08-2021,27900,09-06-2021,34626.16,06-05-2021,2123.49,12-07-2021,45.21,07-12-2021,1.1872,13-07-2021,74.18,07-12-2021,1.361,09-07-2021,25.931
27-08-2021,27750,08-06-2021,34645.84,05-05-2021,2169.28,09-07-2021,44.87,07-09-2021,1.1844,12-07-2021,74.74,07-09-2021,1.306,08-07-2021,26.1465
26-08-2021,27700,07-06-2021,34766.2,30-04-2021,2190.59,08-07-2021,44.59,07-08-2021,1.1792,09-07-2021,73.26,07-08-2021,1.32,07-07-2021,26.1595
25-08-2021,27950,04-06-2021,34618.69,29-04-2021,2181.64,07-07-2021,44.52,07-07-2021,1.1823,08-07-2021,72.17,07-07-2021,1.357,06-07-2021,26.4484
24-08-2021,28200,03-06-2021,34550.31,28-04-2021,2153.81,06-07-2021,44.47,07-06-2021,1.1863,07-07-2021,73.85,07-06-2021,1.439,05-07-2021,26.4965
23-08-2021,28050,02-06-2021,34614.62,27-04-2021,2151.84,05-07-2021,44.49,07-05-2021,1.1862,06-07-2021,75.35,07-05-2021,1.437,02-07-2021,26.0361
20-08-2021,28050,01-06-2021,34584.19,26-04-2021,2140.54,02-07-2021,44.15,07-02-2021,1.1849,05-07-2021,75.15,07-02-2021,1.468,01-07-2021,26.123
19-08-2021,28050,28-05-2021,34558.5,23-04-2021,2157.22,01-07-2021,44.29,07-01-2021,1.1859,04-07-2021,75.22,07-01-2021,1.47,30-06-2021,25.7705
18-08-2021,28000,27-05-2021,34432.47,22-04-2021,2192.48,30-06-2021,44.42,30-06-2021,1.1897,02-07-2021,75.02,30-06-2021,1.477,29-06-2021,26.1265
17-08-2021,28150,26-05-2021,34336.34,21-04-2021,2181.34,29-06-2021,44.32,29-06-2021,1.1926,01-07-2021,73.5,29-06-2021,1.483,28-06-2021,26.12
16-08-2021,27950,25-05-2021,34428.66,20-04-2021,2179.83,28-06-2021,44.17,28-06-2021,1.1935,30-06-2021,73.47,28-06-2021,1.528,25-06-2021,25.954
13-08-2021,27450,24-05-2021,34253.87,19-04-2021,2156.46,25-06-2021,44.42,25-06-2021,1.1932,29-06-2021,72.78,25-06-2021,1.494,24-06-2021,25.887
12-08-2021,27400,21-05-2021,34121.91,16-04-2021,2143.74,24-06-2021,44.44,24-06-2021,1.1927,28-06-2021,73.99,24-06-2021,1.485,23-06-2021,25.774
11-08-2021,27300,20-05-2021,33906.3,12-04-2021,2162.8,23-06-2021,44.24,23-06-2021,1.1939,25-06-2021,73.32,23-06-2021,1.468,22-06-2021,25.9595
10-08-2021,27450,19-05-2021,33945.81,09-04-2021,2164.04,22-06-2021,44.02,22-06-2021,1.1918,24-06-2021,73.28,22-06-2021,1.494,21-06-2021,25.81
09-08-2021,27450,18-05-2021,34351.18,08-04-2021,2154.14,21-06-2021,43.45,21-06-2021,1.1868,23-06-2021,72.91,21-06-2021,1.44,18-06-2021,25.885
07-08-2021,27900,17-05-2021,34375.29,07-04-2021,2170.87,18-06-2021,43.72,18-06-2021,1.1908,22-06-2021,73.41,18-06-2021,1.516,17-06-2021,26.9881
06-08-2021,28350,14-05-2021,34050.86,05-04-2021,2219.52,17-06-2021,43.77,17-06-2021,1.1996,21-06-2021,71.52,17-06-2021,1.587,16-06-2021,27.6615
05-08-2021,28250,13-05-2021,33624.74,02-04-2021,2226.51,16-06-2021,43.87,16-06-2021,1.2127,18-06-2021,71.1,16-06-2021,1.496,15-06-2021,27.8535
04-08-2021,28250,12-05-2021,34206.4,01-04-2021,2213.43,15-06-2021,43.92,15-06-2021,1.212,17-06-2021,71.65,15-06-2021,1.494,14-06-2021,27.9365
03-08-2021,28150,11-05-2021,34572.74,31-03-2021,2210.68,14-06-2021,43.88,14-06-2021,1.211,16-06-2021,72.45,14-06-2021,1.462,11-06-2021,27.9901
02-08-2021,28200,10-05-2021,34785.27,30-03-2021,2206.07,11-06-2021,44.17,06-11-2021,1.217,15-06-2021,71.16,06-11-2021,1.442,10-06-2021,27.7715
30-07-2021,28300,07-05-2021,34578.27,29-03-2021,2199.09,10-06-2021,44,06-10-2021,1.2181,14-06-2021,70.65,06-10-2021,1.491,09-06-2021,27.6268
29-07-2021,28150,06-05-2021,34245.11,26-03-2021,2192.03,09-06-2021,44.19,06-09-2021,1.2173,11-06-2021,70.1,06-09-2021,1.536,08-06-2021,27.88
28-07-2021,27950,05-05-2021,34163.99,25-03-2021,2188.89,08-06-2021,44.24,06-08-2021,1.219,10-06-2021,69.76,06-08-2021,1.57,07-06-2021,27.85
27-07-2021,27900,04-05-2021,34080.2,24-03-2021,2162.82,07-06-2021,44.06,06-07-2021,1.2168,09-06-2021,70.01,06-07-2021,1.567,04-06-2021,27.44
26-07-2021,28050,03-05-2021,33904.89,23-03-2021,2185.74,04-06-2021,44.02,06-04-2021,1.2129,08-06-2021,69.29,06-04-2021,1.628,03-06-2021,28.16
23-07-2021,28000,30-04-2021,33988.75,22-03-2021,2174.42,03-06-2021,44.09,06-03-2021,1.221,07-06-2021,69.52,06-03-2021,1.586,02-06-2021,27.885
22-07-2021,27900,29-04-2021,33855.64,19-03-2021,2176.66,02-06-2021,44.09,06-02-2021,1.2214,04-06-2021,68.91,06-02-2021,1.613,01-06-2021,28.0615
21-07-2021,28000,28-04-2021,33860.46,18-03-2021,2211.35,01-06-2021,44.35,06-01-2021,1.2227,03-06-2021,68.76,06-01-2021,1.608,31-05-2021,27.93
20-07-2021,28100,27-04-2021,33932.13,17-03-2021,2183.44,31-05-2021,44.33,31-05-2021,1.2192,02-06-2021,67.99,31-05-2021,1.608,28-05-2021,27.875
19-07-2021,28100,26-04-2021,34044.23,16-03-2021,2194.75,28-05-2021,44.47,28-05-2021,1.2195,01-06-2021,66.68,28-05-2021,1.615,27-05-2021,27.68
16-07-2021,28200,23-04-2021,33804.52,15-03-2021,2204.76,27-05-2021,44.13,27-05-2021,1.2192,31-05-2021,66.58,27-05-2021,1.581,26-05-2021,27.995
15-07-2021,28100,22-04-2021,34109.88,12-03-2021,2215.67,26-05-2021,44.37,26-05-2021,1.2251,28-05-2021,66.95,26-05-2021,1.564,25-05-2021,27.7735
14-07-2021,27850,21-04-2021,33808.3,11-03-2021,2217.69,25-05-2021,44.35,25-05-2021,1.2217,27-05-2021,66.16,25-05-2021,1.608,24-05-2021,27.5703
13-07-2021,27850,20-04-2021,34034.18,10-03-2021,2174.7,24-05-2021,44.43,24-05-2021,1.2178,26-05-2021,66.04,24-05-2021,1.62,21-05-2021,27.7638
12-07-2021,27800,19-04-2021,34182.38,09-03-2021,2179.02,21-05-2021,44.52,21-05-2021,1.2228,25-05-2021,66.02,21-05-2021,1.635,20-05-2021,27.735
10-07-2021,27700,16-04-2021,34058.16,08-03-2021,2189.55,20-05-2021,44.33,20-05-2021,1.2171,24-05-2021,63.87,20-05-2021,1.673,19-05-2021,28.195
09-07-2021,27800,15-04-2021,33788.53,05-03-2021,2148.25,19-05-2021,44.57,19-05-2021,1.2222,21-05-2021,61.89,19-05-2021,1.642,18-05-2021,28.19
08-07-2021,27500,14-04-2021,33668.95,04-03-2021,2161.54,18-05-2021,44.5,18-05-2021,1.2153,20-05-2021,63.39,18-05-2021,1.647,17-05-2021,27.48
07-07-2021,27450,13-04-2021,33721.16,03-03-2021,2123.06,17-05-2021,44.17,17-05-2021,1.214,19-05-2021,65.28,17-05-2021,1.635,14-05-2021,27.095
06-07-2021,27250,12-04-2021,33775.06,02-03-2021,2115.63,14-05-2021,44.07,14-05-2021,1.208,18-05-2021,66.33,14-05-2021,1.663,13-05-2021,27.02
05-07-2021,27100,09-04-2021,33526.19,01-03-2021,2101.19,13-05-2021,43.99,13-05-2021,1.2073,17-05-2021,65.5,13-05-2021,1.702,12-05-2021,27.635
02-07-2021,26950,08-04-2021,33469.89,25-02-2021,2122.72,12-05-2021,44.08,05-12-2021,1.2148,14-05-2021,63.83,05-12-2021,1.629,11-05-2021,27.334
01-07-2021,26750,07-04-2021,33444.98,24-02-2021,2112.83,11-05-2021,43.92,05-11-2021,1.2129,13-05-2021,65.75,05-11-2021,1.602,10-05-2021,27.545
30-06-2021,26700,06-04-2021,33500.02,23-02-2021,2087.66,10-05-2021,43.45,05-10-2021,1.2161,12-05-2021,65.46,05-10-2021,1.586,07-05-2021,27.3
29-06-2021,26850,05-04-2021,33222.38,22-02-2021,2110.28,07-05-2021,43.38,05-07-2021,1.2066,11-05-2021,64.9,05-07-2021,1.566,06-05-2021,26.515
28-06-2021,26750,01-04-2021,33054.58,19-02-2021,2110.44,06-05-2021,43.29,05-06-2021,1.2005,10-05-2021,65.57,05-06-2021,1.58,05-05-2021,26.515
25-06-2021,26700,31-03-2021,33116.04,18-02-2021,2134.63,05-05-2021,43.3,05-05-2021,1.2013,07-05-2021,64.9,05-05-2021,1.592,04-05-2021,26.92
24-06-2021,26750,30-03-2021,33127.88,17-02-2021,2135.89,04-05-2021,43.31,05-04-2021,1.2064,06-05-2021,65.27,05-04-2021,1.605,03-05-2021,25.925
23-06-2021,26700,29-03-2021,33087.55,16-02-2021,2148.62,03-05-2021,43.07,05-03-2021,1.2031,05-05-2021,66.45,05-03-2021,1.631,30-04-2021,26.11
22-06-2021,26650,26-03-2021,32681.07,15-02-2021,2133.62,30-04-2021,43.47,30-04-2021,1.2116,04-05-2021,64.53,30-04-2021,1.645,29-04-2021,26.24
21-06-2021,26400,25-03-2021,32346.81,11-02-2021,2145.25,29-04-2021,43.72,29-04-2021,1.2126,03-05-2021,63.64,29-04-2021,1.615,28-04-2021,26.3016
18-06-2021,26450,24-03-2021,32470.88,10-02-2021,2151.5,28-04-2021,43.64,28-04-2021,1.2091,30-04-2021,64.88,28-04-2021,1.62,27-04-2021,26.2156
17-06-2021,27000,23-03-2021,32691.5,09-02-2021,2149.11,27-04-2021,43.67,27-04-2021,1.2086,29-04-2021,63.7,27-04-2021,1.57,26-04-2021,25.99
16-06-2021,27300,22-03-2021,32601.82,08-02-2021,2122.99,26-04-2021,43.58,26-04-2021,1.2093,28-04-2021,63.04,26-04-2021,1.563,23-04-2021,26.17
15-06-2021,27350,19-03-2021,32858.36,05-02-2021,2094.28,23-04-2021,43.44,23-04-2021,1.2015,27-04-2021,61.97,23-04-2021,1.547,22-04-2021,26.575
14-06-2021,27450,18-03-2021,32928.16,04-02-2021,2088.27,22-04-2021,43.65,22-04-2021,1.2035,26-04-2021,62.06,22-04-2021,1.554,21-04-2021,25.833
12-06-2021,27550,17-03-2021,32825.52,03-02-2021,2109.12,21-04-2021,43.58,21-04-2021,1.2037,23-04-2021,61.65,21-04-2021,1.564,20-04-2021,25.82
11-06-2021,27850,16-03-2021,32966.75,02-02-2021,2099.58,20-04-2021,43.67,20-04-2021,1.2036,22-04-2021,61.11,20-04-2021,1.598,19-04-2021,25.985
10-06-2021,27700,15-03-2021,32798.84,01-02-2021,2057.74,19-04-2021,43.21,19-04-2021,1.1984,21-04-2021,62.39,19-04-2021,1.578,16-04-2021,25.85
09-06-2021,27800,12-03-2021,32462.4,29-01-2021,2077.99,16-04-2021,42.97,16-04-2021,1.1967,20-04-2021,63.47,16-04-2021,1.565,15-04-2021,25.425
08-06-2021,27900,11-03-2021,32354.5,28-01-2021,2082.54,15-04-2021,43.15,15-04-2021,1.198,19-04-2021,62.98,15-04-2021,1.641,14-04-2021,25.355
07-06-2021,27750,10-03-2021,31906.96,27-01-2021,2130.41,14-04-2021,43.34,14-04-2021,1.1948,16-04-2021,63.32,14-04-2021,1.615,13-04-2021,24.8
05-06-2021,27750,09-03-2021,31892.35,26-01-2021,2107.77,13-04-2021,43.27,13-04-2021,1.1911,15-04-2021,62.83,13-04-2021,1.676,12-04-2021,25.25
04-06-2021,27500,08-03-2021,31512.15,25-01-2021,2109.84,12-04-2021,43.15,04-12-2021,1.1891,14-04-2021,60.44,04-12-2021,1.674,09-04-2021,25.46
03-06-2021,27950,05-03-2021,31029.18,22-01-2021,2125.2,09-04-2021,43.14,04-09-2021,1.1913,13-04-2021,59.64,04-09-2021,1.633,08-04-2021,25.1567
02-06-2021,27900,04-03-2021,31289.01,21-01-2021,2151.75,08-04-2021,43.09,04-08-2021,1.1867,12-04-2021,59.35,04-08-2021,1.669,07-04-2021,25.145
01-06-2021,28100,03-03-2021,31352.96,20-01-2021,2149,07-04-2021,43.27,04-07-2021,1.1875,09-04-2021,59.76,04-07-2021,1.663,06-04-2021,24.875
31-05-2021,28100,02-03-2021,31535.37,19-01-2021,2140.54,06-04-2021,43.58,04-06-2021,1.1814,08-04-2021,59.52,04-06-2021,1.7,05-04-2021,25
28-05-2021,27950,01-03-2021,31065.9,18-01-2021,2128.38,05-04-2021,43.29,04-05-2021,1.1761,07-04-2021,59.26,04-05-2021,1.705,02-04-2021,24.98
27-05-2021,27950,26-02-2021,31401.29,15-01-2021,2171.07,02-04-2021,43.2,04-02-2021,1.1777,06-04-2021,58.8,04-02-2021,1.67,01-04-2021,24.4345
26-05-2021,28100,25-02-2021,31955.94,14-01-2021,2185.2,01-04-2021,43.07,04-01-2021,1.1731,05-04-2021,61.5,04-01-2021,1.737,31-03-2021,24.03
25-05-2021,27700,24-02-2021,31499.75,13-01-2021,2191.7,31-03-2021,43.02,31-03-2021,1.1716,01-04-2021,59.49,31-03-2021,1.717,30-03-2021,24.665
24-05-2021,27900,23-02-2021,31501.89,12-01-2021,2173.69,30-03-2021,42.94,30-03-2021,1.1764,31-03-2021,60.45,30-03-2021,1.713,29-03-2021,25.0782
21-05-2021,27700,22-02-2021,31381.12,11-01-2021,2182.71,29-03-2021,42.91,29-03-2021,1.1795,30-03-2021,61.96,29-03-2021,1.672,26-03-2021,25.075
20-05-2021,27700,19-02-2021,31504.13,08-01-2021,2160.69,26-03-2021,42.79,26-03-2021,1.1763,29-03-2021,60.93,26-03-2021,1.626,25-03-2021,25.09
19-05-2021,27700,18-02-2021,31558.6,07-01-2021,2133.26,25-03-2021,42.43,25-03-2021,1.1813,26-03-2021,58.48,25-03-2021,1.612,24-03-2021,25.07
18-05-2021,27700,17-02-2021,31485.61,06-01-2021,2130.3,24-03-2021,42.63,24-03-2021,1.1851,25-03-2021,60.8,24-03-2021,1.615,23-03-2021,25.76
17-05-2021,27400,16-02-2021,31472.08,05-01-2021,2066.75,23-03-2021,42.8,23-03-2021,1.1935,24-03-2021,57.4,23-03-2021,1.682,22-03-2021,26.232
14-05-2021,26950,12-02-2021,31420.8,04-01-2021,2005.7,22-03-2021,42.65,22-03-2021,1.1899,23-03-2021,61.28,22-03-2021,1.707,19-03-2021,26.07
13-05-2021,26900,11-02-2021,31466.49,30-12-2020,2074.17,19-03-2021,43.01,19-03-2021,1.1915,22-03-2021,61.55,19-03-2021,1.71,18-03-2021,26.31
12-05-2021,26950,10-02-2021,31428.02,29-12-2020,2037.11,18-03-2021,42.88,18-03-2021,1.1979,19-03-2021,59.56,18-03-2021,1.66,17-03-2021,25.95
11-05-2021,26900,09-02-2021,31359.88,28-12-2020,2072.44,17-03-2021,42.73,17-03-2021,1.1906,18-03-2021,64.42,17-03-2021,1.621,16-03-2021,26.25
10-05-2021,26850,08-02-2021,31191.2,25-12-2020,2047.57,16-03-2021,42.71,16-03-2021,1.1929,17-03-2021,64.75,16-03-2021,1.602,15-03-2021,25.975
08-05-2021,26800,05-02-2021,31093.81,24-12-2020,2007.22,15-03-2021,42.78,15-03-2021,1.1952,16-03-2021,65.33,15-03-2021,1.637,12-03-2021,26.09
07-05-2021,26700,04-02-2021,30737.78,23-12-2020,2020.02,12-03-2021,42.74,03-12-2021,1.1983,15-03-2021,65.56,03-12-2021,1.541,11-03-2021,26.205
06-05-2021,26250,03-02-2021,30689.65,22-12-2020,1997.32,11-03-2021,42.76,03-11-2021,1.1928,12-03-2021,65.96,03-11-2021,1.521,10-03-2021,25.92
05-05-2021,26200,02-02-2021,30276.88,21-12-2020,2036.55,10-03-2021,42.69,03-10-2021,1.19,11-03-2021,64.7,03-10-2021,1.525,09-03-2021,25.11
04-05-2021,26250,01-02-2021,30054.73,18-12-2020,2121.44,09-03-2021,42.59,03-09-2021,1.1847,10-03-2021,63.84,03-09-2021,1.589,08-03-2021,25.35
03-05-2021,26100,29-01-2021,30553.91,17-12-2020,2128.61,08-03-2021,42.23,03-08-2021,1.1922,09-03-2021,64.73,03-08-2021,1.597,05-03-2021,25.32
01-05-2021,26050,28-01-2021,30377.19,16-12-2020,2130.09,05-03-2021,42.27,03-05-2021,1.1968,08-03-2021,66.68,03-05-2021,1.566,04-03-2021,26.125
30-04-2021,26050,27-01-2021,30893.78,15-12-2020,2097.63,04-03-2021,42.34,03-04-2021,1.2063,05-03-2021,64.16,03-04-2021,1.486,03-03-2021,26.78
29-04-2021,26350,26-01-2021,30968.55,14-12-2020,2140.56,03-03-2021,42.21,03-03-2021,1.2091,04-03-2021,61.08,03-03-2021,1.402,02-03-2021,26.52
28-04-2021,26250,25-01-2021,30989.85,09-12-2020,2144.31,02-03-2021,42.09,03-02-2021,1.2049,03-03-2021,59.55,03-02-2021,1.424,01-03-2021,26.65
27-04-2021,26350,22-01-2021,31141.56,08-12-2020,2089.82,01-03-2021,42.46,03-01-2021,1.2079,02-03-2021,60.23,03-01-2021,1.395,26-02-2021,27.42
26-04-2021,26350,21-01-2021,31198.01,04-12-2020,2077.41,26-02-2021,42.42,26-02-2021,1.2176,01-03-2021,61.95,26-02-2021,1.529,25-02-2021,28.015
23-04-2021,26500,20-01-2021,31017.54,03-12-2020,2055.64,25-02-2021,42.46,25-02-2021,1.2163,26-02-2021,63.46,25-02-2021,1.379,24-02-2021,27.64
22-04-2021,26500,19-01-2021,30887.42,02-12-2020,2041.46,24-02-2021,42.37,24-02-2021,1.215,25-02-2021,63.39,24-02-2021,1.343,23-02-2021,28.175
21-04-2021,26300,15-01-2021,30926.77,01-12-2020,2044.07,23-02-2021,42.19,23-02-2021,1.2155,24-02-2021,61.29,23-02-2021,1.369,22-02-2021,27.385
20-04-2021,26050,14-01-2021,31085.67,30-11-2020,2061.4,22-02-2021,42.02,22-02-2021,1.2117,23-02-2021,62.16,22-02-2021,1.363,19-02-2021,27.025
19-04-2021,26150,13-01-2021,31084.88,27-11-2020,2070.07,19-02-2021,41.94,19-02-2021,1.2091,22-02-2021,58.88,19-02-2021,1.292,18-02-2021,27.39
16-04-2021,25950,12-01-2021,31015.01,26-11-2020,2063.16,18-02-2021,41.58,18-02-2021,1.2037,19-02-2021,60.2,18-02-2021,1.274,17-02-2021,27.26
15-04-2021,25650,11-01-2021,31015.37,25-11-2020,2056.58,17-02-2021,41.64,17-02-2021,1.2107,18-02-2021,61.68,17-02-2021,1.329,16-02-2021,27.605
