Y,Copper,Rhodium,SP,US_Five,US_Ten,DJI,Set,GBP_THB,JPY_THB,USD_THB,BVN ,EUR_USD,XAG_USD,THB_Five,THB_Ten,NYSE,SET,Oil
21200,2.99,1205,1966.67,1.62,2.39,16980.35,2012.66,51.94,0.33,32.85,12.13,1.2376,16.1,,,10977.9,1352.62,55.5
20950,3.01,1205,1965.1,1.6,2.34,16916.83,2014.29,52.29,0.33,32.76,11.78,1.2487,16.14,,,11008.8,1354.21,55.83
20600,3.08,1180,1976.39,1.58,2.33,17022.09,2017.5,52.28,0.32,32.65,11.89,1.2546,16.49,,,11072,1355,55.5
20600,3.04,1165,1984.22,1.59,2.34,17063.83,2015.83,52.21,0.33,32.67,11.82,1.2483,17.05,,,11070.4,1352.18,55.4
20550,3.03,1165,1975.88,1.52,2.31,16979,2020.55,52.05,0.32,32.56,11.79,1.2515,17.17,,,11044.7,1354.64,57.07
20450,3.03,1150,1973.06,1.49,2.31,16949.71,2004.85,52.08,0.33,32.55,11.72,1.2612,17.08,,,11002.4,1344.4,59.17
20400,3.02,1150,1962.29,1.51,2.31,16828.53,1982.22,51.96,0.33,32.51,11.82,1.2631,17.13,,,10969.2,1330.73,61.12
20650,3.03,1150,1960.79,1.5,2.3,16852.49,1961.04,52.33,0.33,32.41,11.34,1.2735,17.15,,,10934.8,1318.26,63.33
20600,3.04,1135,1956.56,1.43,2.26,16846.9,1940.86,52.28,0.33,32.41,11.43,1.2698,17.07,,,10951.8,1306.52,63.01
20600,3,1135,1959.89,1.42,2.29,16866.81,1937.6,52.14,0.33,32.36,10.68,1.2683,17.47,,,10902.7,1304.35,65.46
20350,3.01,1120,1949.27,1.4,2.28,16817.68,1939.64,51.85,0.33,32.35,10.63,1.2645,17.38,,,10997.4,1304.66,66.8
20450,3.03,1105,1961.97,1.44,2.22,16934.62,1928.23,51.84,0.33,32.31,10.99,1.2651,17.23,,,11017,1298.61,67.4
20450,3.01,1105,1962.92,1.38,2.22,16946.5,1938.07,51.95,0.33,32.25,10.87,1.2716,17.32,,,11014,1304.7,67.6
20700,3.04,1105,1960.45,1.31,2.18,16920.62,1954.79,52.16,0.33,32.25,10.83,1.2801,17.41,,,10992,1314.36,69.24
20650,3.04,1105,1957.5,1.45,2.22,16909.9,1985.56,52.11,0.32,32.38,10.39,1.2758,17.39,,,10890.1,1331.45,66
20500,3.03,1105,1942.73,1.48,2.16,16806.12,1979.15,52.12,0.31,32.39,10.18,1.2811,17.45,,,10849.6,1328.45,73.5
20500,3.05,1105,1937.15,1.47,2.11,16779.21,1964.59,51.94,0.32,32.41,9.88,1.2837,17.33,,,10855.3,1319.36,73.54
20350,3.03,1105,1934.84,1.56,2.2,16765.56,1956.62,51.66,0.32,32.47,10.09,1.2659,17.3,,,10836.7,1314.27,73.87
20400,3.05,1095,1930.8,1.56,2.24,16734.64,1932.58,52.11,0.31,32.4,10.03,1.2752,17.34,,,10870.7,1299.37,75.51
20200,3.07,1095,1943.35,1.64,2.23,16840.48,1922.31,52.15,0.31,32.41,10.07,1.2637,17.14,,,10886.3,1293.07,76.62
20300,3.09,1095,1949.37,1.7,2.32,16943.16,1936.11,52.26,0.32,32.41,10.21,1.2691,17.29,,,10906.9,1301.41,76.29
20400,3.13,1095,1950.34,1.73,2.33,16940.4,1938.9,52.66,0.32,32.53,10.12,1.2732,16.8,,,10895.4,1302.84,74.25
20400,3.16,1105,1948.97,1.69,2.35,16926.08,1916.9,52.42,0.32,32.55,10.06,1.2669,17.05,,,10865.2,1289.35,74.23
20600,3.1,1105,1942.41,1.67,2.42,16839.64,1907.05,52.42,0.32,32.57,10.15,1.2656,17.14,,,10788.5,1283.22,75.49
20350,3.09,1105,1928.52,1.77,2.44,16739.14,1905.12,52.07,0.32,32.61,10.35,1.251,16.94,,,10752.4,1281.34,75.93
20200,3.1,1105,1923.06,1.76,2.44,16720,1908.87,52.35,0.32,32.43,10.42,1.2668,17.46,,,10752.4,1282.3,74.36
20300,3.09,1105,1923.07,1.8,2.39,16736.7,1883.66,52.47,0.32,32.42,10.53,1.2622,17.61,,,10760.5,1267.83,76.95
20300,3.1,1105,1923.87,1.8,2.5,16716.85,1875.92,52.56,0.32,32.42,10.62,1.2631,17.46,,,10734.5,1263.85,77.5
20300,3.16,1105,1920.33,1.76,2.48,16697.33,1896.97,52.6,0.32,32.38,10.25,1.2684,17.65,,,10716.5,1274.65,77.18
20500,3.2,1090,1910.6,1.82,2.52,16637.74,1917.93,52.52,0.32,32.28,10.14,1.2685,17.75,,,10715.4,1286.73,78.5
20500,3.15,1080,1911.77,1.76,2.53,16674.98,1934.03,52.67,0.32,32.29,10.57,1.2752,17.7,,,10713.5,1296.47,77.86
20650,3.14,1080,1902.01,1.78,2.51,16607.42,1965.09,52.63,0.32,32.18,10.79,1.278,17.77,,,10649.1,1314.54,78.87
20650,3.15,1095,1893.32,1.81,2.57,16544.49,1927.82,52.84,0.32,32.23,10.76,1.2846,18.47,,,10618.4,1292.72,77.36
20750,3.15,1095,1888.19,1.84,2.53,16532.74,1909.98,52.76,0.32,32.25,10.84,1.2851,18.47,,,10570.3,1282.2,78.22
20600,3.14,1105,1873.34,1.84,2.56,16376.17,1931.73,52.41,0.32,32.17,10.9,1.2827,18.7,,,10601.6,1294.68,80.59
20400,3.2,1105,1884.88,1.77,2.57,16511.22,1925.42,52.87,0.32,32.21,10.89,1.2923,18.57,,,10573.8,1290.95,81.04
20400,3.2,1105,1876.66,1.79,2.63,16490.35,1949.15,52.52,0.31,32.31,10.93,1.2865,18.55,,,10572.8,1305.07,81.93
20800,3.22,1120,1871.19,1.82,2.63,16447.32,1911.86,52.36,0.31,32.17,10.92,1.2959,18.64,,,10636.5,1281.26,81.55
20700,3.21,1120,1888.16,1.82,2.59,16613.52,1932.72,52.33,0.31,32.24,10.88,1.2938,18.92,,,10698.7,1293.39,80.64
21200,3.18,1140,1897.13,1.79,2.59,16716.08,1906.5,52.44,0.31,32.17,11.1,1.2976,19.03,,,10708.7,1276.39,81.27
20850,3.17,1160,1896.75,1.78,2.61,16695.92,1852.24,52.22,0.31,32.17,11.24,1.2925,18.98,,,10639.7,1244.21,81.95
20950,3.1,1160,1880.03,1.76,2.61,16584.82,1855.84,52.09,0.31,32.14,11.24,1.2917,19.14,,,10599.5,1247.27,80.42
21200,3.13,1160,1875.27,1.73,2.55,16551.23,1886.12,51.67,0.31,32.06,11.23,1.2936,19,,,10625.4,1264.03,82.55
21050,3.11,1130,1877.39,1.69,2.53,16518.16,1880.33,51.6,0.31,32.04,11.2,1.2898,19.13,,,10583.1,1261.69,82.76
20950,3.1,1050,1868.53,1.72,2.5,16401.66,1838.41,51.79,0.31,31.98,11.44,1.2943,19.1,,,10621,1236.41,83.13
21000,3.12,1010,1883.69,1.68,2.48,16529.85,1812.26,52.39,0.31,32.07,11.6,1.2944,19.46,,,10589.4,1222.69,83.18
20750,3.16,1010,1879.45,1.69,2.45,16509.75,1798.58,52.72,0.31,32.03,11.76,1.3147,19.45,,,10625,1215.86,81.06
20650,3.17,1010,1885.3,1.64,2.47,16562.34,1921.71,52.9,0.31,32.12,11.73,1.3131,19.55,,,10626.5,1291.93,82.32
20900,3.19,1010,1884.39,1.63,2.4,16580.26,,53.08,0.31,31.96,12.65,1.313,19.42,,,10578,,84.98
20650,3.18,1010,1877.1,1.64,2.42,16534.86,,52.97,0.31,31.91,12.7,1.3138,19.34,,,10555.5,,85.2
20600,3.18,1010,1870.78,1.65,2.36,16451.18,,52.96,0.31,31.93,12.85,1.3178,19.34,,,10538.2,,84.39
20800,3.21,1010,1865,1.66,2.35,16363.2,,52.86,0.31,31.88,12.68,1.3193,19.41,,,10552,,87.73
20750,3.25,1010,1877.72,1.67,2.34,16503.26,,52.8,0.31,31.91,13.02,1.3168,19.42,,,10598,,88.43
20650,3.22,1010,1881.97,1.67,2.36,16503.39,,53,0.31,31.95,12.57,1.3193,19.45,,,10594.7,,90.45
20500,3.24,1010,1879.32,1.63,2.39,16513.73,,52.89,0.31,31.93,12.47,1.322,19.43,,,10569.2,,89.77
20600,3.24,1010,1872.57,1.64,2.38,16449.38,,53,0.31,31.96,12.5,1.3283,19.62,,,10533.3,,91.38
20600,3.22,1030,1865.79,1.58,2.41,16408.92,,53.1,0.31,32,12.62,1.326,19.59,,,10494.4,,90.74
20250,3.24,1060,1861.73,1.58,2.41,16424.14,,53,0.31,31.91,12.81,1.3321,19.79,,,10450.6,,91.36
20200,3.25,1060,1846.01,1.56,2.43,16266.23,,53.23,0.31,31.82,13,1.3363,19.79,,,10367.8,,94.34
20200,3.26,1060,1831.45,1.58,2.4,16173.49,,53.27,0.31,31.84,12.66,1.3393,19.85,,,10333.5,,93.35
20600,3.21,1060,1818.18,1.58,2.4,16028.29,,53.13,0.31,31.82,13.21,1.3366,19.95,,,10343.7,,92.47
20700,3.21,1080,1830.65,1.63,2.36,16168.87,,53.29,0.31,31.94,13.1,1.3365,19.88,,,10549.4,,92.89
20550,3.2,1080,1872.28,1.62,2.41,16437.24,,53.91,0.31,32.07,13.73,1.3369,19.91,,,10479.6,,91.72
20000,3.19,1080,1852.64,1.63,2.43,16256.37,,53.85,0.31,32.07,12.95,1.3386,19.98,,,10411.3,,90.7
19900,3.22,1105,1845.48,1.6,2.46,16245.16,,53.87,0.31,32.1,13.28,1.3401,19.69,,,10500.8,,92.22
19950,3.22,1105,1863.92,1.65,2.43,16414.15,,54.25,0.32,32.23,12.69,1.3363,20.16,,,10641.3,,92.97
19500,3.25,1105,1890.25,1.66,2.43,16576.02,,54.19,0.32,32.16,13.19,1.3384,20.26,,,10619.2,,93.97
19600,3.25,1130,1891.43,1.65,2.42,16572.36,,54.37,0.32,32.19,12.89,1.3377,20.35,,,10585.1,,94.71
19350,3.27,1145,1886.61,1.67,2.47,16532.8,,54.21,0.32,32.13,12.98,1.3422,20.57,,,10538.4,,92.81
19150,3.27,1145,1873.96,1.66,2.49,16458.05,,54.02,0.32,32.13,12.61,1.3427,20.52,,,10483.7,,92.13
19000,3.25,1145,1859.16,1.76,2.49,16324.22,,54.34,0.32,32.17,12.8,1.3392,20.58,,,10398.4,,93.05
18900,3.26,1145,1850.07,1.77,2.5,16267.77,,54.02,0.32,31.94,12.16,1.3396,20.68,,,10360.6,,91.71
18850,3.26,1145,1852.11,1.7,2.49,16268.67,,53.93,0.32,31.82,12.04,1.3409,20.31,,,10417.1,,92.79
18800,3.28,1145,1867.09,1.71,2.56,16370.71,,54,0.32,31.79,12.7,1.344,20.89,,,10397.7,,93.11
18800,3.26,1145,1859.48,1.68,2.56,16279.2,,54.02,0.31,31.81,12.72,1.3432,20.88,,,10401.1,,93.49
18900,3.2,1145,1867.67,1.69,2.46,16303.28,,54.03,0.31,31.82,12.66,1.3466,20.89,,,10456.7,,94.57
18900,3.2,1145,1874.53,1.65,2.49,16332.69,,54.15,0.31,31.77,13.12,1.3463,20.83,,,10338,,95.07
18800,3.17,1110,1860.09,1.66,2.47,16221.98,,54.16,0.31,31.76,12.88,1.3465,21.06,,,10441.5,,93.28
18650,3.17,1110,1872.25,1.68,2.5,16335.71,,54.46,0.31,31.88,13.17,1.3525,20.67,,,10384.9,,95.81
18650,3.17,1100,1858.92,1.67,2.47,16245.93,,54.88,0.31,32.13,13.46,1.3527,20.65,,,10326.7,,95.76
18750,3.14,1100,1842.81,1.62,2.47,16066.37,,54.97,0.31,32.17,13.94,1.3525,20.88,,,10282.1,,94.56
18800,3.14,1100,1845.07,1.69,2.47,16106.32,,55.01,0.31,32.09,13.8,1.3525,21.42,,,10438,,93.75
18650,3.12,1100,1869.06,1.69,2.48,16341.55,,55.04,0.31,32.12,13.3,1.3567,21.39,,,10386.6,,93.88
18650,3.08,1080,1866.15,1.67,2.45,16350.67,,54.87,0.31,32.12,13.08,1.362,21.05,,,10492.9,,93.36
18700,3.07,1070,1878.26,1.65,2.53,16419.39,,54.99,0.3,32.11,13.01,1.3602,21,,,10491.2,,93.34
18650,3.06,1050,1877.86,1.64,2.55,16453.1,,55.13,0.31,32.18,12.73,1.3609,21.03,,,10545.9,,93.89
18500,3.04,1050,1878.52,1.66,2.55,16424.53,,55.19,0.3,32.17,12.96,1.3644,21.12,,,10506.6,,93.49
18700,3.03,1050,1874.18,1.67,2.53,16360.56,,55.43,0.3,32.36,13.07,1.3613,21.09,,,10484.4,,94.7
18550,3.02,1050,1874.05,1.69,2.52,16395.88,,55.45,0.3,32.4,12.88,1.3605,21.09,,,10404.8,,96.56
18750,3.04,1065,1849.23,1.74,2.54,16169.32,,55.51,0.29,32.34,12.99,1.3596,21.01,,,10349.3,,97.1
18900,3.05,1065,1857.68,1.76,2.56,16321.71,,55.54,0.3,32.38,12.98,1.3613,20.97,,,10403.4,,95.5
18850,3.04,1065,1855.12,1.71,2.56,16273.23,,55.51,0.3,32.35,12.49,1.3659,20.95,,,10340.4,,97.3
18800,3.04,1065,1844.9,1.66,2.62,16197.7,,55.51,0.3,32.35,12.86,1.3679,21.05,,,10356.5,,97.2
18800,3.08,1065,1845.79,1.63,2.66,16180.36,,55.44,0.3,32.4,12.92,1.3692,20.98,,,10370.6,,97.84
18400,3.09,1065,1847.66,1.64,2.63,16207.34,,55.19,0.3,32.42,13.26,1.3646,20.87,,,10321.6,,97.54
18350,3.12,1065,1836.78,1.65,2.57,16102.27,,55.23,0.3,32.45,13.58,1.3611,20.83,,,10316.9,,97.64
18150,3.14,1065,1841.07,1.68,2.53,16135.92,,55.04,0.3,32.43,13.11,1.3628,20.85,,,10258,,96.89
18100,3.16,1065,1829.24,1.67,2.53,16044.15,,55.1,0.3,32.43,12.81,1.3607,20.71,,,10291.1,,97.62
18250,3.14,1065,1838.9,1.7,2.53,16126.23,,55.22,0.31,32.41,13.01,1.3603,19.86,,,10308.8,,98.41
18250,3.17,1065,1839.03,1.69,2.56,16153.97,,55.2,0.31,32.41,12.98,1.3596,19.69,,,10228.8,,97.67
18250,3.17,1065,1828.46,1.68,2.58,16018.08,,55.3,0.31,32.45,12.83,1.3607,19.6,,,10134,,97.7
18300,3.17,1065,1814.82,1.67,2.62,15946.99,,55.05,0.31,32.41,12.3,1.3596,19.7,,,10173.8,,99.47
18300,3.14,1065,1820.12,1.75,2.61,15993.04,,55.1,0.31,32.47,12.48,1.3546,19.49,,,10062.5,,101.03
18250,3.13,1065,1800.45,1.7,2.62,15804.17,,54.92,0.31,32.34,11.86,1.3574,19.14,,,10048.1,,101.6
18250,3.14,1065,1796.2,1.7,2.59,15793.63,,54.9,0.31,32.37,11.4,1.3535,19.12,,,9974.1,,101.87
18350,3.16,1065,1776.01,1.7,2.66,15630.64,,54.89,0.31,32.43,11.23,1.3552,19.12,,,9837.7,,102.04
18200,3.14,1050,1752.99,1.71,2.6,15443.83,,54.47,0.31,32.48,11.41,1.3533,19.01,,,9796.8,,103.2
18150,3.14,1050,1753.38,1.72,2.6,15443,,54.37,0.31,32.45,11.58,1.3548,19,,,9779.4,,101.96
18050,3.15,1050,1743.82,1.68,2.61,15372.93,,54.43,0.31,32.38,11.71,1.3594,18.76,,,9967.7,,104.58
18150,3.14,1050,1782.68,1.65,2.64,15697.69,,54.51,0.31,32.47,12.48,1.3645,18.76,,,9962.4,,102.97
18050,3.14,1050,1790.88,1.62,2.65,15847.19,,54.83,0.31,32.61,12.67,1.3662,18.71,,,10014.4,,103.72
18150,3.09,1030,1777.17,1.63,2.6,15743.03,,54.64,0.31,32.64,12.69,1.3599,18.79,,,10003.1,,101.49
18300,3.06,1030,1790.15,1.64,2.6,15927.08,,54.57,0.3,32.6,13.06,1.3628,18.97,,,9981.4,,100.21
18300,3.04,1030,1783,1.59,2.58,15840.84,,55.01,0.3,32.83,12.7,1.3596,19.02,,,10043.7,,100.93
18150,3.06,1030,1791.03,1.55,2.6,15879.05,,54.99,0.3,32.81,13.49,1.3636,19.05,,,10222.1,,100.46
18200,3.05,1030,1826.96,1.53,2.6,16203.29,,54.81,0.3,32.78,13.27,1.3601,19.4,,,10331.8,,102.86
18250,3.07,1030,1842.29,1.51,2.53,16371.99,,54.61,0.3,32.67,13.08,1.3589,19.43,,,10368.2,,101.95
18100,3.03,1030,1844.71,1.53,2.48,16420.48,,54.78,0.3,32.6,12.69,1.3635,19.46,,,10343.2,,103.45
18300,3.02,1030,1841.05,1.54,2.47,16459.27,,54.81,0.3,32.56,12.5,1.3647,19.38,,,10379.2,,103.39
17950,3.07,1030,1844.23,1.54,2.45,16408.02,,54.74,0.3,32.52,12.26,1.3626,19.36,,,10374.7,,104.06
17850,3.09,1030,1847.99,1.55,2.51,16477.7,,54.96,0.3,32.55,12.06,1.3656,19.32,,,10351,,104.11
18050,3.11,1030,1840.52,1.53,2.54,16378.03,,54.85,0.3,32.46,11.6,1.3687,19.25,,,10280.6,,104.27
18100,3.1,1030,1821.36,1.51,2.54,16261.99,,54.75,0.3,32.51,11.83,1.3703,19.46,,,10371.1,,105.21
17900,3.05,1030,1841.26,1.55,2.55,16434.03,,54.54,0.3,32.46,11.45,1.3708,19.72,,,10340.1,,105.44
17950,3.05,1030,1840.06,1.56,2.54,16453.62,,54.6,0.3,32.44,11.37,1.3703,19.48,,,10335.8,,105.69
18100,3.03,1030,1839,1.53,2.51,16471.41,,54.53,0.3,32.5,11.32,1.3712,19.5,,,10324.8,,105.64
18100,3.03,1030,1837.9,1.56,2.54,16527.66,,54.32,0.3,32.39,11.47,1.3715,19.08,,,10314.1,,106.71
18200,3.03,1030,1828.71,1.62,2.52,16429.02,,54.81,0.3,32.58,11.24,1.3704,19.13,,,10322.9,,106.14
18150,2.99,1030,1832.31,1.66,2.5,16474.04,,54.97,0.3,32.59,11.45,1.3758,19.3,,,10296.5,,106.02
18150,3.04,1030,1833.21,1.64,2.54,16456.89,,54.89,0.29,32.59,11.51,1.375,19.52,,,10352.7,,107.42
18250,3.04,1030,1845.86,1.63,2.62,16572.17,,55,0.3,32.47,11.41,1.3841,19.53,,,,,106.6
18300,3.04,1030,,1.66,2.66,,,54.89,0.3,32.38,,1.3911,19.53,,,,,106.11
18300,3.04,1030,,1.68,2.63,,,54.9,0.3,32.32,,1.3928,19,,,,,106.6
18200,3.05,1030,,1.68,2.61,,,54.55,0.3,32.33,,1.3875,19.11,,,,,106.59
18400,3.03,1030,,1.66,2.62,,,54.63,0.3,32.37,,1.3872,19.47,,,,,106.88
18500,3,1030,,1.66,2.6,,,54.61,0.3,32.35,,1.3868,19.56,,,,,106.84
18450,3.03,1030,,1.69,2.61,,,54.56,0.29,32.33,,1.3866,19.57,,,,,104.47
18350,3.03,1030,,1.74,2.58,,,54.27,0.29,32.21,,1.3813,19.6,,,,,104.3
18400,3.04,1030,,1.75,2.62,,,54.15,0.29,32.25,,1.3849,19.4,,,,,104.46
18500,3.03,1005,,1.73,2.66,,,54.11,0.29,32.22,,1.3834,19.36,,,,,102.78
18550,3.03,980,,1.74,2.69,,,54.32,0.29,32.35,,1.3832,19.39,,,,,102.44
18500,3.01,,,1.75,2.71,,,54.26,0.29,32.3,,1.3819,19.58,,,,,102.37
18500,2.96,,,1.74,2.68,,,54.35,0.29,32.3,,1.3805,19.59,,,,,102.79
18650,2.99,,,1.72,2.69,,,54.11,0.29,32.23,,1.3794,19.6,,,,,102.44
18650,2.94,,,1.74,2.7,,,54,0.29,32.16,,1.3809,19.57,,,,,102.92
18800,2.95,,,1.65,2.72,,,54,0.29,32.16,,1.3814,19.92,,,,,103.51
19050,2.93,,,1.62,2.72,,,54.1,0.29,32.2,,1.3816,19.84,,,,,103.06
19150,2.98,,,1.61,2.72,,,54.04,0.29,32.26,,1.3814,20,,,,,104.14
19250,2.95,,,1.55,2.63,,,53.97,0.29,32.25,,1.3821,19.85,,,,,104.34
19300,2.95,,,1.59,2.63,,,53.93,0.29,32.22,,1.3839,19.99,,,,,104.2
19550,2.94,,,1.63,2.65,,,54.11,0.29,32.26,,1.3888,19.82,,,,,103.71
19550,2.92,,,1.67,2.6,,,54.04,0.29,32.18,,1.3855,19.95,,,,,103.85
19500,2.96,,,1.69,2.64,,,54,0.29,32.24,,1.3794,19.79,,,,,102.96
19550,2.95,,,1.7,2.7,,,53.88,0.29,32.44,,1.3741,19.94,,,,,102.6
19550,3.04,,,1.8,2.68,,,53.78,0.29,32.45,,1.3696,19.7,,,,,102.13
19550,3.08,,,1.8,2.71,,,53.89,0.29,32.47,,1.3719,19.71,,,,,101.56
19650,3.22,,,1.74,2.72,,,53.88,0.3,32.41,,1.3768,19.82,,,,,102.03
19550,3.2,,,1.73,2.8,,,53.72,0.29,32.33,,1.3792,19.66,,,,,101.91
19550,3.21,,,1.76,2.81,,,53.96,0.29,32.39,,1.3769,19.68,,,,,100.63
19600,3.17,,,1.71,2.76,,,54.09,0.29,32.46,,1.3755,19.92,,,,,100.12
19600,3.19,,,1.7,2.73,,,53.97,0.29,32.51,,1.374,19.89,,,,,100.27
19600,3.2,,,1.73,2.72,,,53.97,0.29,32.53,,1.3781,20.25,,,,,100.82
19700,3.2,,,1.74,2.69,,,53.81,0.29,32.56,,1.3827,20.22,,,,,99.83
19350,3.24,,,1.73,2.7,,,53.51,0.29,32.44,,1.3839,20.55,,,,,99.38
19400,3.25,,,1.7,2.75,,,53.36,0.29,32.35,,1.3792,20.77,,,,,99.96
19350,3.24,,,1.7,2.74,,,53.44,0.29,32.36,,1.3779,21.13,,,,,99.17
19250,3.27,,,1.55,2.76,,,53.18,0.29,32.28,,1.3832,21.46,,,,,99.72
19400,3.27,,,1.57,2.77,,,53.26,0.29,32.08,,1.3933,21.13,,,,,100.76
19600,3.28,,,1.53,2.77,,,53.55,0.3,32.22,,1.3921,21.24,,,,,100.89
19450,3.29,,,1.52,2.67,,,53.7,0.3,32.27,,1.3911,20.82,,,,,100.49
19500,3.25,,,1.59,2.69,,,53.78,0.29,32.32,,1.3866,20.8,,,,,101.93
19500,3.25,,,1.61,2.64,,,53.83,0.29,32.37,,1.3903,20.79,,,,,101.54
19200,3.24,,,1.63,2.65,,,53.71,0.29,32.36,,1.3859,21.42,,,,,101.86
19150,3.22,,,1.64,2.73,,,53.88,0.29,32.35,,1.3874,21.15,,,,,104.36
19300,3.24,,,1.57,2.77,,,54.03,0.29,32.32,,1.3875,21.17,,,,,104.54
19450,3.24,,,1.54,2.78,,,53.95,0.29,32.23,,1.386,21.38,,,,,103.84
19550,3.2,,,1.53,2.79,,,53.96,0.29,32.26,,1.3734,21.2,,,,,103.76
19500,3.2,,,1.46,2.74,,,53.84,0.3,32.33,,1.3742,21.25,,,,,103.6
19650,3.19,,,1.46,2.7,,,54.2,0.3,32.49,,1.3735,21.21,,,,,103.56
19350,3.2,,,1.49,2.69,,,54.46,0.3,32.51,,1.3786,21.83,,,,,103.34
19100,3.21,,,1.51,2.61,,,54.32,0.3,32.54,,1.3708,21.97,,,,,103.44
19200,3.24,,,1.52,2.61,,,54.3,0.3,32.55,,1.3687,21.81,,,,,102.35
19150,3.25,,,1.55,2.65,,,54.25,0.3,32.52,,1.3744,21.8,,,,,100.69
19100,3.26,,,1.54,2.67,,,54.14,0.3,32.49,,1.3735,21.52,,,,,100.91
19050,3.26,,,1.54,2.71,,,54.08,0.3,32.52,,1.3735,21.88,,,,,100.38
18950,3.28,,,1.51,2.74,,,54.16,0.29,32.54,,1.372,21.64,,,,,99.29
18750,3.33,,,1.48,2.74,,,54.32,0.3,32.5,,1.3733,21.44,,,,,99.64
18800,3.35,,,1.53,2.76,,,54.17,0.3,32.46,,1.3757,20.45,,,,,101.53
18850,3.34,,,1.53,2.73,,,53.83,0.3,32.21,,1.3706,20.2,,,,,101.69
18850,3.34,,,1.52,2.71,,,54.06,0.3,32.32,,1.3688,20.21,,,,,101.34
18900,3.35,,,1.56,2.75,,,54.2,0.3,32.52,,1.3681,20.03,,,,,100.3
18900,3.33,,,1.53,2.75,,,53.95,0.3,32.51,,1.3594,20.02,,,,,99.18
19050,3.34,,,1.49,2.74,,,53.81,0.3,32.7,,1.3639,19.91,,,,,99.43
19100,3.35,,,1.47,2.79,,,53.77,0.3,32.79,,1.3648,19.86,,,,,99.49
19050,3.3,,,1.52,2.72,,,53.81,0.3,32.75,,1.3634,19.45,,,,,98.59
19000,3.34,,,1.49,2.68,,,53.49,0.3,32.78,,1.359,19.3,,,,,100.39
19000,3.36,,,1.47,2.68,,,53.39,0.3,32.71,,1.3533,19.13,,,,,99.53
19150,3.36,,,1.45,2.7,,,53.43,0.3,32.72,,1.3519,19.14,,,,,97.97
19200,3.35,,,1.51,2.67,,,53.68,0.3,32.93,,1.3525,19.71,,,,,99.39
19200,3.39,,,1.55,2.63,,,54.27,0.3,32.97,,1.3493,19.55,,,,,98.25
19150,3.4,,,1.51,2.59,,,54.38,0.3,32.96,,1.3557,19.68,,,,,98.1
19150,,,,1.59,2.67,,,54.53,0.3,32.92,,1.3662,19.9,,,,,99.48
19000,,,,1.58,2.7,,,54.52,0.3,32.86,,1.3668,19.99,,,,,100.94
18950,,,,1.55,2.69,,,54.55,0.3,32.86,,1.3673,19.73,,,,,102.75
19100,,,,1.6,2.78,,,54.17,0.3,32.84,,1.3677,19.85,,,,,101.97
19400,,,,1.71,2.75,,,54.67,0.3,32.88,,1.3697,20.26,,,,,101.04
19550,,,,1.65,2.72,,,54.53,0.3,32.89,,1.3547,20.27,,,,,103.35
19450,,,,1.63,2.78,,,54.11,0.3,32.84,,1.3559,20.08,,,,,104.89
19500,,,,1.63,2.87,,,53.87,0.3,32.79,,1.3552,20.17,,,,,103
19000,,,,1.64,2.83,,,53.95,0.3,32.86,,1.3543,20.21,,,,,102.15
18750,,,,1.68,2.83,,,53.54,0.3,32.75,,1.362,20.39,,,,,102.57
18700,,,,1.65,2.83,,,53.77,0.3,32.85,,1.3604,20.12,,,,,102.04
18550,,,,1.59,2.85,,,53.84,0.3,32.78,,1.368,19.55,,,,,102.8
18500,,,,1.63,2.89,,,53.98,0.3,32.95,,1.367,19.5,,,,,102.29
18500,,,,1.75,2.88,,,54.41,0.3,33.05,,1.3669,19.83,,,,,102.87
18600,,,,1.76,2.84,,,54.36,0.3,33.02,,1.3609,20.15,,,,,103.41
18300,,,,1.69,2.86,,,54.32,0.3,33.03,,1.3577,20.14,,,,,103.14
18100,,,,1.69,2.97,,,54.21,0.3,33.04,,1.3617,19.97,,,,,100.32
18100,,,,1.75,2.99,,,54.22,0.3,33.03,,1.3627,19.35,,,,,100.59
18050,,,,1.72,2.95,,,54.13,0.3,32.98,,1.3589,19.35,,,,,100.34
18000,,,,1.75,2.96,,,54.21,0.3,32.93,,1.3672,,,,,,100.27
18000,,,,1.75,3.01,,,54.13,0.3,32.72,,1.3756,,,,,,100.46
18000,,,,,2.98,,,54.1,0.29,32.68,,1.3742,,,,,,99.97
18100,,,,,3.04,,,,0.29,,,,,,,,,100.05
18050,,,,,3.03,,,,0.29,,,,,,,,,97.97
18000,,,,,,,,,0.3,,,,,,,,,97.25
18050,,,,,,,,,0.3,,,,,,,,,97.67
18000,,,,,,,,,0.3,,,,,,,,,96.53
18050,,,,,,,,,0.29,,,,,,,,,97.4
18100,,,,,,,,,0.29,,,,,,,,,97.97
17800,,,,,,,,,0.29,,,,,,,,,97.42
18000,,,,,,,,,0.29,,,,,,,,,97.17
17950,,,,,,,,,0.29,,,,,,,,,95.66
18000,,,,,,,,,0.29,,,,,,,,,96.9
18000,,,,,,,,,0.28,,,,,,,,,97.37
18350,,,,,,,,,0.28,,,,,,,,,96.69
18500,,,,,,,,,0.28,,,,,,,,,95.2
18500,,,,,,,,,0.28,,,,,,,,,94
18550,,,,,,,,,0.28,,,,,,,,,94.31
18550,,,,,,,,,0.28,,,,,,,,,94.17
18650,,,,,,,,,0.28,,,,,,,,,94.29
18650,,,,,,,,,0.28,,,,,,,,,92.65
