Date_Y,Y,Date_DJI,DJI,Date_Set_One,Set_One,Date_GBP_THB,GBP_THB,Date_EURUSD,EURUSD,Date_Oil,Oil,Date_XAG,XAG,Date_XAU_XAG,XAU_XAG,Date_Rhodium,Rhodium,Date_SP_FIVE,SP_FIVE,Date_JPY_THB,JPY_THB,Date_BVN ,BVN ,Date_Set,Set,Date_NYSE,NYSE,Date_USD_THB,USD_THB,Date_TenBond_THB,TenBond_THB
30-08-2019,22050,30-08-2019,26476.39,30-08-2019,2409.17,30-08-2019,37.28,30-08-2019,1.1056,30-08-2019,56.63,30-08-2019,18.265,30-08-2019,83.61,24-09-2019,"5,390.00",21-08-2019,"2,922.04",09-09-2019,0.2871,26-08-2019,14.85,30-07-2019,"1,718.55",26-08-2019,"12,430.70",29-08-2019,30.635,14-11-2018,2.71
29-08-2019,22250,29-08-2019,26249.09,29-08-2019,2365.61,29-08-2019,37.38,29-08-2019,1.1077,29-08-2019,55.88,29-08-2019,18.34,29-08-2019,83.89,23-09-2019,"5,390.00",20-08-2019,"2,919.01",05-09-2019,0.2874,23-08-2019,14.75,26-07-2019,"1,729.26",23-08-2019,"12,643.90",28-08-2019,30.625,13-11-2018,2.72
28-08-2019,22200,28-08-2019,25712.99,28-08-2019,2359.64,28-08-2019,37.58,28-08-2019,1.1091,28-08-2019,55.71,28-08-2019,18.18,28-08-2019,84.85,20-09-2019,"5,315.00",19-08-2019,"2,913.48",04-09-2019,0.2891,22-08-2019,14.6,25-07-2019,"1,727.13",22-08-2019,"12,724.20",27-08-2019,30.595,12-11-2018,2.75
27-08-2019,22050,27-08-2019,26014.46,27-08-2019,2369.9,27-08-2019,37.37,27-08-2019,1.1103,27-08-2019,53.76,27-08-2019,17.665,27-08-2019,86.52,19-09-2019,"4,890.00",16-08-2019,"2,864.74",30-08-2019,0.2876,21-08-2019,14.59,24-07-2019,"1,727.81",21-08-2019,"12,691.80",26-08-2019,30.675,09-11-2018,2.74
26-08-2019,22200,26-08-2019,25826.05,26-08-2019,2361.76,26-08-2019,37.52,26-08-2019,1.1145,26-08-2019,53.25,26-08-2019,17.6125,26-08-2019,87.5,18-09-2019,"4,890.00",15-08-2019,"2,846.20",29-08-2019,0.2887,20-08-2019,14.61,23-07-2019,"1,730.70",20-08-2019,"12,687.90",23-08-2019,30.805,08-11-2018,2.75
23-08-2019,21750,23-08-2019,26134.21,23-08-2019,2390.95,23-08-2019,37.73,23-08-2019,1.1079,23-08-2019,55.35,23-08-2019,17.04,23-08-2019,87.94,17-09-2019,"4,990.00",14-08-2019,"2,894.15",28-08-2019,0.2896,19-08-2019,14.27,22-07-2019,"1,733.24",19-08-2019,"12,687.80",22-08-2019,30.785,07-11-2018,2.75
22-08-2019,21800,22-08-2019,26271.64,22-08-2019,2372.11,22-08-2019,37.34,22-08-2019,1.1085,22-08-2019,55.94,22-08-2019,17.145,22-08-2019,87.72,16-09-2019,"4,990.00",13-08-2019,"2,880.72",27-08-2019,0.2888,16-08-2019,14.2,19-07-2019,"1,734.38",16-08-2019,"12,442.20",21-08-2019,30.785,06-11-2018,2.75
21-08-2019,21850,21-08-2019,26145.36,21-08-2019,2373.02,21-08-2019,37.45,21-08-2019,1.11,21-08-2019,56.05,21-08-2019,17.17,21-08-2019,87.92,13-09-2019,"4,990.00",08-08-2019,"2,896.21",26-08-2019,0.2907,15-08-2019,14.28,18-07-2019,"1,714.75",15-08-2019,"12,386.20",20-08-2019,30.865,05-11-2018,2.75
20-08-2019,21750,20-08-2019,26086.86,20-08-2019,2396.72,20-08-2019,37.42,20-08-2019,1.1079,20-08-2019,56.1,20-08-2019,16.885,20-08-2019,88.61,12-09-2019,"4,790.00",07-08-2019,"2,858.65",23-08-2019,0.2893,14-08-2019,14.9,17-07-2019,"1,726.04",14-08-2019,"12,641.30",19-08-2019,30.915,02-11-2018,2.76
19-08-2019,21950,19-08-2019,26020.06,19-08-2019,2392.47,19-08-2019,37.56,19-08-2019,1.1092,19-08-2019,54.96,19-08-2019,17.115,19-08-2019,88.29,10-09-2019,"4,390.00",05-08-2019,"2,898.07",22-08-2019,0.2888,13-08-2019,15.44,15-07-2019,"1,733.77",13-08-2019,"12,589.80",16-08-2019,30.875,01-11-2018,2.785
16-08-2019,22100,16-08-2019,25678.17,16-08-2019,2343.7,16-08-2019,37.26,16-08-2019,1.1107,16-08-2019,54.74,16-08-2019,17.275,16-08-2019,88.27,09-09-2019,"4,390.00",02-08-2019,"2,943.90",21-08-2019,0.2897,08-08-2019,15.37,11-07-2019,"1,745.85",08-08-2019,"12,633.00",15-08-2019,30.835,31-10-2018,2.81
15-08-2019,22050,15-08-2019,25514.25,15-08-2019,2333.81,15-08-2019,37.21,15-08-2019,1.1139,15-08-2019,54.9,15-08-2019,17.21,15-08-2019,87.96,06-09-2019,"4,615.00",01-08-2019,"2,980.32",20-08-2019,0.2897,07-08-2019,15.87,10-07-2019,"1,726.73",07-08-2019,"12,627.60",14-08-2019,30.805,30-10-2018,2.785
14-08-2019,21800,14-08-2019,26035.08,14-08-2019,2380.84,14-08-2019,37.14,14-08-2019,1.1171,14-08-2019,56.74,14-08-2019,16.9786,14-08-2019,88.4,05-09-2019,"4,890.00",31-07-2019,"3,016.22",19-08-2019,0.2904,05-08-2019,15.76,08-07-2019,"1,727.10",06-08-2019,"12,497.30",13-08-2019,30.845,29-10-2018,2.8
13-08-2019,21950,13-08-2019,25888.88,13-08-2019,2391.95,13-08-2019,37.26,13-08-2019,1.1214,13-08-2019,54.73,13-08-2019,17.075,13-08-2019,88.52,04-09-2019,"5,040.00",30-07-2019,"3,007.66",16-08-2019,0.2907,02-08-2019,15.67,05-07-2019,"1,725.45",05-08-2019,"12,839.50",08-08-2019,30.825,26-10-2018,2.81
08-08-2019,21700,08-08-2019,26086.52,08-08-2019,2438.39,08-08-2019,37.41,08-08-2019,1.1199,08-08-2019,52.33,08-08-2019,17.08,08-08-2019,87.81,03-09-2019,"5,040.00",26-07-2019,"3,013.25",15-08-2019,0.2913,01-08-2019,15,03-07-2019,"1,733.51",02-08-2019,"12,920.80",07-08-2019,30.735,25-10-2018,2.8
08-07-2019,21450,08-07-2019,25814.22,08-07-2019,2442.36,08-07-2019,37.39,07-08-2019,1.1199,08-07-2019,53.42,08-07-2019,16.445,07-08-2019,89.6,30-08-2019,"4,890.00",25-07-2019,"3,016.26",14-08-2019,0.2888,31-07-2019,16.28,02-07-2019,"1,738.84",01-08-2019,"13,066.60",05-08-2019,30.755,24-10-2018,2.8
08-05-2019,20950,08-05-2019,26259.23,08-05-2019,2445.48,08-05-2019,37.3,05-08-2019,1.1103,08-05-2019,55.38,08-05-2019,16.22,05-08-2019,88.93,29-08-2019,"4,520.00",24-07-2019,"2,998.77",13-08-2019,0.2925,30-07-2019,16.37,01-07-2019,"1,744.13",31-07-2019,"13,187.20",02-08-2019,30.925,22-10-2018,2.78
08-02-2019,20800,08-02-2019,26528.66,08-02-2019,2455.06,08-02-2019,37.42,02-08-2019,1.1085,08-02-2019,54.54,08-02-2019,16.32,02-08-2019,88.16,28-08-2019,"4,350.00",23-07-2019,"2,994.74",08-08-2019,0.2905,26-07-2019,17.45,28-06-2019,"1,731.89",30-07-2019,"13,222.80",01-08-2019,30.905,19-10-2018,2.775
08-01-2019,20500,08-01-2019,26879.86,08-01-2019,2496.36,08-01-2019,37.32,01-08-2019,1.1076,08-01-2019,57.85,08-01-2019,16.255,01-08-2019,86.83,27-08-2019,"4,130.00",22-07-2019,"2,981.93",07-08-2019,0.289,25-07-2019,17.55,27-06-2019,"1,726.77",26-07-2019,"13,169.30",31-07-2019,30.795,18-10-2018,2.75
31-07-2019,20700,31-07-2019,27244.67,31-07-2019,2492.19,31-07-2019,37.44,31-07-2019,1.1155,31-07-2019,58.34,31-07-2019,16.5604,31-07-2019,86.41,23-08-2019,"4,015.00",19-07-2019,"3,004.26",05-08-2019,0.2882,24-07-2019,17.51,26-06-2019,"1,717.19",25-07-2019,"13,234.90",30-07-2019,30.875,17-10-2018,2.74
30-07-2019,20700,30-07-2019,27145.39,30-07-2019,2512.19,30-07-2019,37.72,30-07-2019,1.1144,30-07-2019,57.07,30-07-2019,16.475,30-07-2019,86.65,22-08-2019,"3,945.00",18-07-2019,"2,978.87",02-08-2019,0.288,23-07-2019,17.13,25-06-2019,"1,716.05",24-07-2019,"13,172.50",26-07-2019,30.965,16-10-2018,2.75
26-07-2019,20700,26-07-2019,27166,26-07-2019,2528.91,26-07-2019,38.54,26-07-2019,1.1147,26-07-2019,55.93,26-07-2019,16.43,26-07-2019,86.11,21-08-2019,"3,945.00",17-07-2019,"3,005.10",01-08-2019,0.2822,22-07-2019,17.18,24-06-2019,"1,722.64",23-07-2019,"13,109.90",25-07-2019,30.915,12-10-2018,2.73
25-07-2019,20750,25-07-2019,27247.39,25-07-2019,2527.97,25-07-2019,38.59,25-07-2019,1.1141,25-07-2019,55.9,25-07-2019,16.585,25-07-2019,85.8,20-08-2019,"3,920.00",15-07-2019,"3,017.80",31-07-2019,0.2837,19-07-2019,17.3,21-06-2019,"1,722.60",22-07-2019,"13,112.00",24-07-2019,30.905,11-10-2018,2.75
24-07-2019,20700,24-07-2019,27262.24,24-07-2019,2531.86,24-07-2019,38.45,24-07-2019,1.1152,24-07-2019,57.23,24-07-2019,16.4,24-07-2019,86.6,19-08-2019,"3,900.00",11-07-2019,"2,999.62",30-07-2019,0.2835,18-07-2019,16.59,20-06-2019,"1,711.37",19-07-2019,"13,168.70",23-07-2019,30.835,10-10-2018,2.775
23-07-2019,20650,23-07-2019,27231.86,23-07-2019,2536.37,23-07-2019,38.48,23-07-2019,1.121,23-07-2019,56.17,23-07-2019,16.365,23-07-2019,87.14,16-08-2019,"3,875.00",10-07-2019,"2,989.30",26-07-2019,0.2846,17-07-2019,16.35,19-06-2019,"1,693.85",18-07-2019,"13,109.30",22-07-2019,30.835,09-10-2018,2.8
22-07-2019,20700,22-07-2019,27174.18,22-07-2019,2541.46,22-07-2019,38.58,22-07-2019,1.1218,22-07-2019,56.22,22-07-2019,16.245,22-07-2019,87.93,15-08-2019,"3,830.00",08-07-2019,"2,979.77",25-07-2019,0.2857,15-07-2019,16.31,18-06-2019,"1,667.30",17-07-2019,"13,195.20",19-07-2019,30.815,08-10-2018,2.78
19-07-2019,20900,19-07-2019,27246.38,19-07-2019,2547.41,19-07-2019,38.67,19-07-2019,1.1277,19-07-2019,55.72,19-07-2019,16.34,19-07-2019,88.35,14-08-2019,"3,800.00",05-07-2019,"2,984.25",24-07-2019,0.2855,11-07-2019,16.5,17-06-2019,"1,674.26",15-07-2019,"13,234.80",18-07-2019,30.895,05-10-2018,2.735
18-07-2019,20650,18-07-2019,27191.98,18-07-2019,2518.02,18-07-2019,38.39,18-07-2019,1.1224,18-07-2019,56.6,18-07-2019,15.985,18-07-2019,89.37,13-08-2019,"3,750.00",03-07-2019,"2,978.08",23-07-2019,0.2859,10-07-2019,16.5,14-06-2019,"1,673.55",11-07-2019,"13,173.30",17-07-2019,30.935,04-10-2018,2.68
17-07-2019,20500,17-07-2019,27320.91,17-07-2019,2529.66,17-07-2019,38.35,17-07-2019,1.1211,17-07-2019,57.52,17-07-2019,15.565,17-07-2019,90.34,09-08-2019,"3,710.00",02-07-2019,"2,964.66",22-07-2019,0.286,08-07-2019,16.5,13-06-2019,"1,669.53",10-07-2019,"13,138.00",15-07-2019,30.905,03-10-2018,2.69
15-07-2019,20550,15-07-2019,27364.69,15-07-2019,2538.57,15-07-2019,38.9,15-07-2019,1.1269,15-07-2019,60.25,15-07-2019,15.23,15-07-2019,92.99,08-08-2019,"3,680.00",01-07-2019,"2,971.41",19-07-2019,0.2868,05-07-2019,15.96,12-06-2019,"1,669.08",08-07-2019,"13,210.90",11-07-2019,30.655,02-10-2018,2.71
07-11-2019,20500,07-11-2019,26950.16,07-11-2019,2560.53,07-11-2019,38.37,11-07-2019,1.1251,07-11-2019,60.44,07-11-2019,15.245,11-07-2019,93.05,07-08-2019,"3,620.00",28-06-2019,"2,932.94",18-07-2019,0.2864,03-07-2019,16.8,11-06-2019,"1,667.55",05-07-2019,"13,231.80",10-07-2019,30.815,01-10-2018,2.68
07-10-2019,20250,07-10-2019,26851.96,07-10-2019,2527.88,07-10-2019,38.41,10-07-2019,1.1208,07-10-2019,58.4,07-10-2019,15.11,10-07-2019,92.44,06-08-2019,"3,620.00",27-06-2019,"2,919.66",17-07-2019,0.2858,02-07-2019,16.57,06-06-2019,"1,648.54",03-07-2019,"13,152.50",08-07-2019,30.775,28-09-2018,2.68
07-08-2019,20250,07-08-2019,26835.64,07-08-2019,2534.09,07-08-2019,38.54,08-07-2019,1.1223,07-08-2019,57.77,07-08-2019,15.0087,08-07-2019,93.2,05-08-2019,"3,650.00",26-06-2019,"2,926.07",15-07-2019,0.2869,01-07-2019,16.36,31-05-2019,"1,620.58",02-07-2019,"13,127.70",05-07-2019,30.675,27-09-2018,2.69
07-05-2019,20500,07-05-2019,26867.75,07-05-2019,2532.77,07-05-2019,38.59,05-07-2019,1.1285,07-05-2019,57.38,07-05-2019,15.28,05-07-2019,92.76,02-08-2019,"3,650.00",25-06-2019,"2,945.78",11-07-2019,0.2833,28-06-2019,16.5,30-05-2019,"1,619.26",01-07-2019,"13,049.70",03-07-2019,30.575,26-09-2018,2.69
07-03-2019,20500,07-03-2019,26832.32,07-03-2019,2550.27,07-03-2019,38.49,03-07-2019,1.1285,07-03-2019,56.49,07-03-2019,15.32,03-07-2019,93.01,01-08-2019,"3,650.00",24-06-2019,"2,951.42",10-07-2019,0.2831,27-06-2019,16.58,29-05-2019,"1,631.29",28-06-2019,"12,965.50",02-07-2019,30.665,25-09-2018,2.71
07-02-2019,20150,07-02-2019,26719.53,07-02-2019,2559.63,07-02-2019,38.74,02-07-2019,1.1286,07-02-2019,59.14,07-02-2019,15.14,02-07-2019,91.47,31-07-2019,"3,600.00",21-06-2019,"2,952.71",08-07-2019,0.2839,26-06-2019,16.53,28-05-2019,"1,627.86",27-06-2019,"12,912.10",01-07-2019,30.675,24-09-2018,2.71
07-01-2019,20150,07-01-2019,26805.86,07-01-2019,2571.02,07-01-2019,38.96,01-07-2019,1.1376,07-01-2019,59.27,07-01-2019,15.335,01-07-2019,91.62,30-07-2019,"3,550.00",20-06-2019,"2,949.60",05-07-2019,0.2844,25-06-2019,17.24,24-05-2019,"1,604.67",26-06-2019,"12,936.60",28-06-2019,30.795,21-09-2018,2.7
28-06-2019,20550,28-06-2019,26605.93,28-06-2019,2549.8,28-06-2019,39.03,28-06-2019,1.137,28-06-2019,59.22,28-06-2019,15.245,28-06-2019,92.37,29-07-2019,"3,505.00",19-06-2019,"2,920.55",03-07-2019,0.2842,24-06-2019,16.6,23-05-2019,"1,622.21",25-06-2019,"13,020.00",27-06-2019,30.755,20-09-2018,2.72
27-06-2019,20400,27-06-2019,26523.72,27-06-2019,2542.75,27-06-2019,39,27-06-2019,1.1369,27-06-2019,59.27,27-06-2019,15.285,27-06-2019,92.27,26-07-2019,"3,505.00",18-06-2019,"2,906.71",02-07-2019,0.283,21-06-2019,16.69,22-05-2019,"1,616.55",24-06-2019,"13,047.20",26-06-2019,30.765,19-09-2018,2.74
26-06-2019,20550,26-06-2019,26599.42,26-06-2019,2527.27,26-06-2019,39,26-06-2019,1.1365,26-06-2019,58.84,26-06-2019,15.3615,26-06-2019,92.62,25-07-2019,"3,505.00",17-06-2019,"2,889.75",01-07-2019,0.2833,20-06-2019,16.31,21-05-2019,"1,608.82",21-06-2019,"13,068.40",25-06-2019,30.665,18-09-2018,2.7
25-06-2019,20550,25-06-2019,26731.61,25-06-2019,2525.34,25-06-2019,39.06,25-06-2019,1.1399,25-06-2019,57.74,25-06-2019,15.435,25-06-2019,92.11,24-07-2019,"3,505.00",14-06-2019,"2,886.82",28-06-2019,0.2856,19-06-2019,15.46,17-05-2019,"1,618.99",20-06-2019,"12,954.10",24-06-2019,30.815,17-09-2018,2.72
24-06-2019,20350,24-06-2019,26727.61,24-06-2019,2536.82,24-06-2019,39.18,24-06-2019,1.1361,24-06-2019,57.72,24-06-2019,15.364,24-06-2019,91.27,23-07-2019,"3,505.00",13-06-2019,"2,886.24",27-06-2019,0.2854,18-06-2019,15.58,16-05-2019,"1,623.33",19-06-2019,"12,924.30",21-06-2019,30.86,14-09-2018,2.71
21-06-2019,20350,21-06-2019,26749.12,21-06-2019,2539.87,21-06-2019,39.2,21-06-2019,1.1292,21-06-2019,57.26,21-06-2019,15.445,21-06-2019,90,22-07-2019,"3,520.00",12-06-2019,"2,882.73",26-06-2019,0.2865,17-06-2019,15.69,15-05-2019,"1,636.83",18-06-2019,"12,837.50",20-06-2019,31.195,13-09-2018,2.71
20-06-2019,20150,20-06-2019,26665.38,20-06-2019,2521.43,20-06-2019,39.49,20-06-2019,1.1226,20-06-2019,54.12,20-06-2019,15.17,20-06-2019,89.77,19-07-2019,"3,530.00",11-06-2019,"2,903.27",25-06-2019,0.2856,14-06-2019,15.46,14-05-2019,"1,631.52",17-06-2019,"12,789.70",19-06-2019,31.225,12-09-2018,2.725
19-06-2019,19800,19-06-2019,26490.16,19-06-2019,2492.07,19-06-2019,39.2,19-06-2019,1.1193,19-06-2019,54.09,19-06-2019,15.005,19-06-2019,89.66,18-07-2019,"3,540.00",06-06-2019,"2,828.51",24-06-2019,0.2865,13-06-2019,15.83,13-05-2019,"1,648.09",14-06-2019,"12,808.90",18-06-2019,31.365,11-09-2018,2.675
18-06-2019,19800,18-06-2019,26228.88,18-06-2019,2445.1,18-06-2019,39.31,18-06-2019,1.1219,18-06-2019,51.95,18-06-2019,14.845,18-06-2019,90.3,17-07-2019,"3,550.00",03-06-2019,"2,751.53",21-06-2019,0.2878,12-06-2019,15.86,09-05-2019,"1,653.12",13-06-2019,"12,816.40",17-06-2019,31.245,10-09-2018,2.64
17-06-2019,19750,17-06-2019,26108.53,17-06-2019,2455.87,17-06-2019,39.33,17-06-2019,1.1216,17-06-2019,52.5,17-06-2019,14.87,17-06-2019,90.29,16-07-2019,"3,550.00",31-05-2019,"2,766.15",20-06-2019,0.2894,11-06-2019,15.26,08-05-2019,"1,662.05",12-06-2019,"12,797.90",14-06-2019,31.215,07-09-2018,2.65
14-06-2019,19750,14-06-2019,26076.36,14-06-2019,2454.76,14-06-2019,39.56,14-06-2019,1.1283,14-06-2019,52.18,14-06-2019,14.925,14-06-2019,90.04,15-07-2019,"3,565.00",30-05-2019,"2,786.94",19-06-2019,0.2876,06-06-2019,15.87,07-05-2019,"1,669.38",11-06-2019,"12,867.20",13-06-2019,31.285,06-09-2018,2.66
13-06-2019,19650,13-06-2019,26036.94,13-06-2019,2450.21,13-06-2019,39.67,13-06-2019,1.1287,13-06-2019,51.07,13-06-2019,14.785,13-06-2019,90.23,12-07-2019,"3,565.00",29-05-2019,"2,790.25",18-06-2019,0.2888,03-06-2019,15.43,03-05-2019,"1,676.57",06-06-2019,"12,631.10",12-06-2019,31.265,05-09-2018,2.67
06-12-2019,19600,06-12-2019,26040.3,06-12-2019,2452.39,06-12-2019,39.82,12-06-2019,1.1326,06-12-2019,53.04,06-12-2019,14.745,12-06-2019,89.99,11-07-2019,"3,555.00",28-05-2019,"2,830.03",17-06-2019,0.2873,31-05-2019,14.85,02-05-2019,"1,677.00",03-06-2019,"12,288.50",11-06-2019,31.345,04-09-2018,2.645
06-11-2019,19650,06-11-2019,26180.59,06-11-2019,2449.25,06-11-2019,39.77,11-06-2019,1.1312,06-11-2019,53.43,06-11-2019,14.705,11-06-2019,90.33,10-07-2019,"3,490.00",24-05-2019,"2,832.41",14-06-2019,0.2881,30-05-2019,14.3,30-04-2019,"1,668.02",31-05-2019,"12,280.80",06-06-2019,31.41,03-09-2018,2.65
06-06-2019,19650,06-06-2019,25567.45,06-06-2019,2423.55,06-06-2019,39.85,06-06-2019,1.1229,06-06-2019,51.66,06-06-2019,14.817,06-06-2019,89.88,09-07-2019,"3,420.00",23-05-2019,"2,836.70",13-06-2019,0.2883,29-05-2019,14.33,29-04-2019,"1,665.57",30-05-2019,"12,402.50",03-06-2019,31.47,31-08-2018,2.645
06-05-2019,19600,06-05-2019,25451,06-05-2019,2423.75,06-05-2019,39.77,03-06-2019,1.1168,06-05-2019,52.86,06-05-2019,14.8266,03-06-2019,89.52,08-07-2019,"3,380.00",22-05-2019,"2,856.06",12-06-2019,0.2882,28-05-2019,14.31,26-04-2019,"1,673.28",29-05-2019,"12,398.20",31-05-2019,31.79,30-08-2018,2.64
31-05-2019,19300,31-05-2019,25046.31,31-05-2019,2378.52,31-05-2019,40.06,31-05-2019,1.1135,31-05-2019,56.46,31-05-2019,14.525,31-05-2019,88.79,05-07-2019,"3,340.00",21-05-2019,"2,854.02",11-06-2019,0.2891,24-05-2019,14.42,25-04-2019,"1,673.25",28-05-2019,"12,597.70",30-05-2019,31.83,29-08-2018,2.64
30-05-2019,19200,30-05-2019,25139.94,30-05-2019,2375.65,30-05-2019,40.2,30-05-2019,1.1132,30-05-2019,59.12,30-05-2019,14.42,30-05-2019,88.79,03-07-2019,"3,340.00",17-05-2019,"2,858.60",06-06-2019,0.2897,23-05-2019,14.84,24-04-2019,"1,674.43",24-05-2019,"12,595.50",29-05-2019,31.85,28-08-2018,2.62
29-05-2019,19250,29-05-2019,25231.46,29-05-2019,2395.87,29-05-2019,40.32,29-05-2019,1.1161,29-05-2019,59.07,29-05-2019,14.3619,29-05-2019,89.09,02-07-2019,"3,340.00",16-05-2019,"2,855.80",03-06-2019,0.2913,22-05-2019,15.31,23-04-2019,"1,674.82",23-05-2019,"12,569.30",28-05-2019,31.83,27-08-2018,2.635
28-05-2019,19300,28-05-2019,25616.55,28-05-2019,2388.43,28-05-2019,40.37,28-05-2019,1.1199,28-05-2019,58.94,28-05-2019,14.585,28-05-2019,88.11,01-07-2019,"3,340.00",15-05-2019,"2,820.38",31-05-2019,0.2906,21-05-2019,15.22,22-04-2019,"1,677.83",22-05-2019,"12,682.50",24-05-2019,31.93,24-08-2018,2.63
24-05-2019,19300,24-05-2019,25551.07,24-05-2019,2350.62,24-05-2019,40.4,24-05-2019,1.1182,24-05-2019,58.21,24-05-2019,14.59,24-05-2019,87.93,28-06-2019,"3,290.00",14-05-2019,"2,820.12",30-05-2019,0.2905,17-05-2019,15.11,18-04-2019,"1,674.74",21-05-2019,"12,668.30",23-05-2019,31.94,23-08-2018,2.62
23-05-2019,19200,23-05-2019,25657.99,23-05-2019,2379.45,23-05-2019,40.43,23-05-2019,1.1151,23-05-2019,61.31,23-05-2019,14.42,23-05-2019,88.15,27-06-2019,"3,160.00",13-05-2019,"2,840.19",29-05-2019,0.2914,16-05-2019,15.53,17-04-2019,"1,665.68",17-05-2019,"12,652.40",22-05-2019,31.96,22-08-2018,2.62
22-05-2019,19200,22-05-2019,25818.46,22-05-2019,2371.22,22-05-2019,40.6,22-05-2019,1.1167,22-05-2019,62.95,22-05-2019,14.445,22-05-2019,88.18,26-06-2019,"3,160.00",09-05-2019,"2,859.84",28-05-2019,0.2907,15-05-2019,15.62,12-04-2019,"1,658.00",16-05-2019,"12,676.00",21-05-2019,31.88,21-08-2018,2.63
21-05-2019,19200,21-05-2019,25782.34,21-05-2019,2357.77,21-05-2019,40.57,21-05-2019,1.1171,21-05-2019,63.22,21-05-2019,14.435,21-05-2019,88.27,25-06-2019,"3,175.00",08-05-2019,"2,879.61",24-05-2019,0.2909,14-05-2019,15.36,11-04-2019,"1,661.57",15-05-2019,"12,559.70",17-05-2019,31.67,20-08-2018,2.615
17-05-2019,19200,17-05-2019,25719.95,17-05-2019,2375.19,17-05-2019,40.54,17-05-2019,1.1174,17-05-2019,63.12,17-05-2019,14.545,17-05-2019,88.42,24-06-2019,"3,205.00",07-05-2019,"2,913.03",23-05-2019,0.2897,13-05-2019,15.22,10-04-2019,"1,659.29",14-05-2019,"12,561.00",16-05-2019,31.55,17-08-2018,2.63
16-05-2019,19250,16-05-2019,25692.14,16-05-2019,2381.99,16-05-2019,40.51,16-05-2019,1.1202,16-05-2019,62.12,16-05-2019,14.785,16-05-2019,87.67,21-06-2019,"3,270.00",06-05-2019,"2,908.89",22-05-2019,0.289,09-05-2019,15.48,09-04-2019,"1,650.55",13-05-2019,"12,617.20",15-05-2019,31.52,16-08-2018,2.625
15-05-2019,19250,15-05-2019,25400.13,15-05-2019,2402.38,15-05-2019,40.7,15-05-2019,1.1204,15-05-2019,61.37,15-05-2019,14.796,15-05-2019,87.63,20-06-2019,"3,310.00",03-05-2019,"2,929.21",21-05-2019,0.2894,08-05-2019,15.93,04-04-2019,"1,649.39",09-05-2019,"12,673.60",14-05-2019,31.63,15-08-2018,2.62
14-05-2019,19350,14-05-2019,25384.03,14-05-2019,2392.62,14-05-2019,40.99,14-05-2019,1.1224,14-05-2019,60.86,14-05-2019,14.77,14-05-2019,88,19-06-2019,"3,380.00",02-05-2019,"2,922.16",17-05-2019,0.2882,07-05-2019,15.63,03-04-2019,"1,653.08",08-05-2019,"12,767.00",13-05-2019,31.555,14-08-2018,2.61
13-05-2019,19200,13-05-2019,25568.06,13-05-2019,2417.65,13-05-2019,41.02,13-05-2019,1.1242,13-05-2019,61.65,13-05-2019,14.784,13-05-2019,87.23,18-06-2019,"3,420.00",30-04-2019,"2,937.14",16-05-2019,0.2881,06-05-2019,15.5,02-04-2019,"1,650.54",07-05-2019,"12,883.10",09-05-2019,31.81,10-08-2018,2.6
05-09-2019,19250,05-09-2019,25878.85,05-09-2019,2425.83,05-09-2019,41.37,09-05-2019,1.1192,05-09-2019,62.02,05-09-2019,14.84,09-05-2019,86.31,17-06-2019,"3,490.00",29-04-2019,"2,940.58",15-05-2019,0.2873,03-05-2019,15.59,01-04-2019,"1,645.37",06-05-2019,"13,037.90",08-05-2019,31.91,09-08-2018,2.62
05-08-2019,19350,05-08-2019,25933.79,05-08-2019,2439.38,05-08-2019,41.74,08-05-2019,1.1191,05-08-2019,61.44,05-08-2019,14.91,08-05-2019,86.14,14-06-2019,"3,490.00",26-04-2019,"2,925.81",14-05-2019,0.2901,02-05-2019,15.68,29-03-2019,"1,639.31",03-05-2019,"12,977.30",07-05-2019,31.88,08-08-2018,2.65
05-07-2019,19300,05-07-2019,26276.9,05-07-2019,2452.41,05-07-2019,41.78,07-05-2019,1.1199,05-07-2019,62.17,05-07-2019,14.915,07-05-2019,85.94,13-06-2019,"3,340.00",25-04-2019,"2,928.99",13-05-2019,0.2877,30-04-2019,15.92,28-03-2019,"1,626.60",02-05-2019,"12,939.00",06-05-2019,31.905,07-08-2018,2.64
05-03-2019,19200,05-03-2019,26379.14,05-03-2019,2462.85,05-03-2019,41.71,06-05-2019,1.1172,05-03-2019,61.55,05-03-2019,14.63,06-05-2019,86.05,12-06-2019,"3,160.00",24-04-2019,"2,934.00",09-05-2019,0.2889,29-04-2019,16.01,27-03-2019,"1,632.27",30-04-2019,"13,027.50",03-05-2019,32.01,06-08-2018,2.64
05-02-2019,19250,05-02-2019,26407.15,05-02-2019,2464.22,05-02-2019,41.71,03-05-2019,1.1178,05-02-2019,63.61,05-02-2019,14.69,03-05-2019,86.9,11-06-2019,"2,970.00",23-04-2019,"2,909.99",08-05-2019,0.2894,26-04-2019,15.64,26-03-2019,"1,626.89",29-04-2019,"12,992.70",02-05-2019,32,03-08-2018,2.65
30-04-2019,19300,30-04-2019,26594.56,30-04-2019,2447.07,30-04-2019,41.3,02-05-2019,1.1202,30-04-2019,63.58,30-04-2019,14.925,02-05-2019,86.92,10-06-2019,"2,920.00",22-04-2019,"2,898.78",07-05-2019,0.288,25-04-2019,15.55,25-03-2019,"1,632.03",26-04-2019,"12,923.70",30-04-2019,31.915,02-08-2018,2.645
