Y,DJI,Set_One,GBP_THB,EURUSD,Oil,XAG,XAU_XAG,Rhodium,SP_FIVE,JPY_THB,BVN ,Set,NYSE,USD_THB,TenBond_THB
26100.00,30893.78,2130.41,41.14,1.21,52.76,25.47,73.07,18990.00,3816.22,0.29,10.50,1510.64,15019.00,29.97,1.28
26250.00,30968.55,2107.77,40.99,1.22,52.91,25.34,72.74,18990.00,3781.88,0.29,10.49,1506.56,15097.30,29.99,1.33
26250.00,30989.85,2109.84,41.01,1.21,52.17,25.43,73.25,19490.00,3788.73,0.29,11.00,1428.80,14987.30,29.99,1.35
26350.00,31141.56,2125.20,41.10,1.22,53.10,25.97,72.67,19990.00,3814.98,0.29,11.07,1467.74,14894.20,29.93,1.30
26400.00,31198.01,2151.75,40.94,1.22,52.93,25.84,72.10,20490.00,3802.23,0.29,11.01,1452.39,15044.40,29.97,1.30
26150.00,31017.54,2149.00,40.90,1.21,53.13,25.20,72.40,21490.00,3801.62,0.29,11.06,1505.15,14983.60,29.99,1.35
26150.00,30887.42,2140.54,40.94,1.21,52.00,25.35,72.97,21890.00,3764.71,0.29,11.31,1420.60,15010.30,30.12,1.36
26200.00,30926.77,2171.07,41.05,1.21,53.80,25.55,73.48,21790.00,3712.20,0.29,11.11,1422.59,14938.00,29.99,1.38
26150.00,31085.67,2185.20,40.96,1.22,52.84,25.16,72.24,21190.00,3764.61,0.29,11.09,1405.42,14788.80,30.02,1.35
26350.00,31084.88,2191.70,41.06,1.22,53.31,25.61,73.00,20590.00,3736.19,0.29,11.90,1429.50,14536.50,30.05,1.36
26300.00,31015.01,2173.69,40.75,1.22,52.18,24.96,72.44,20190.00,3750.01,0.29,11.91,1485.27,14524.80,30.15,1.40
26050.00,31015.37,2182.71,40.88,1.22,52.58,25.36,73.72,19190.00,3723.03,0.29,12.62,1487.70,14397.90,29.94,1.44
27100.00,30901.18,2133.26,40.74,1.23,50.53,27.31,70.51,18690.00,3694.03,0.29,12.22,1487.28,14405.80,29.92,1.43
27500.00,30362.78,2130.30,40.76,1.23,49.82,27.58,70.67,18490.00,3693.42,0.29,12.28,1468.22,14382.50,29.99,1.46
27050.00,30627.47,2005.70,41.00,1.22,48.40,26.65,71.26,17290.00,3698.08,0.29,12.48,1491.87,14398.60,30.06,1.47
26650.00,30415.09,2074.17,40.59,1.22,48.13,26.21,71.77,16990.00,3684.28,0.29,12.22,1424.16,14321.30,30.18,1.45
26650.00,30492.07,2037.11,40.59,1.22,47.72,26.21,71.08,16790.00,3722.39,0.29,12.08,1416.58,14378.90,30.03,1.43
26900.00,30283.23,2072.44,40.67,1.22,48.23,26.09,72.24,16640.00,3713.65,0.29,12.55,1429.99,14467.80,30.20,1.43
26750.00,30155.92,2007.22,40.77,1.22,48.09,25.56,73.23,16640.00,3696.25,0.29,12.72,1431.26,14516.70,30.22,1.41
26550.00,30046.73,2020.02,40.37,1.22,46.79,25.16,73.44,16640.00,3666.41,0.29,13.01,1416.84,14408.90,30.09,1.39
26700.00,30200.20,1997.32,40.49,1.22,47.93,26.19,71.56,16640.00,3675.27,0.29,13.12,1429.44,14402.30,29.83,1.40
26800.00,30159.00,2036.55,40.20,1.22,48.54,25.80,72.81,16640.00,3656.08,0.29,12.62,1397.53,14214.90,29.79,1.41
26450.00,30314.26,2121.44,40.46,1.23,48.43,26.06,72.74,16540.00,3659.13,0.29,11.84,1369.96,14355.30,30.03,1.35
26350.00,30216.00,2128.61,40.57,1.22,47.85,25.38,73.49,16490.00,3668.28,0.29,12.38,1363.58,14394.30,30.05,1.38
26250.00,30191.38,2130.09,40.45,1.22,47.60,24.52,75.66,16390.00,3653.78,0.29,12.52,1345.76,14374.10,30.10,1.41
26000.00,29919.09,2097.63,40.12,1.21,46.99,23.84,76.62,16390.00,3634.18,0.29,12.35,1356.41,14217.20,30.08,1.50
26100.00,30123.91,2140.56,39.96,1.21,46.73,23.94,76.73,16340.00,3638.55,0.29,11.85,1360.94,14188.20,30.07,1.50
26500.00,29997.95,2089.82,40.35,1.21,45.66,24.51,76.58,16290.00,3635.50,0.29,11.66,1330.49,14146.60,30.08,1.50
26050.00,29920.83,2055.64,40.36,1.21,44.99,24.11,76.80,16240.00,3594.52,0.29,10.84,1353.65,14198.50,30.21,1.49
25850.00,29695.09,2041.46,40.62,1.21,44.38,24.02,76.15,16090.00,3566.82,0.29,10.55,1281.41,14191.60,30.25,1.54
25500.00,29854.51,2061.40,40.39,1.21,45.34,22.73,76.01,16090.00,3579.31,0.29,10.96,1265.84,14249.50,30.34,1.57
25900.00,29911.33,2070.07,40.46,1.20,45.90,23.28,78.85,16090.00,3559.41,0.29,11.08,1234.61,13998.20,30.29,1.59
25950.00,30058.87,2056.58,40.54,1.19,44.82,23.27,78.01,16090.00,3612.09,0.29,11.61,1223.67,13827.00,30.34,1.56
26250.00,29746.11,2078.14,40.45,1.19,42.84,23.59,77.70,16090.00,3610.31,0.29,11.60,1210.06,13863.20,30.35,1.59
26750.00,29332.82,2025.43,40.19,1.18,42.46,24.17,77.99,16090.00,3600.16,0.29,11.36,1196.64,13808.60,30.30,1.58
26700.00,29437.57,1979.88,40.28,1.19,41.70,24.10,77.34,16090.00,3552.57,0.29,11.54,1204.05,13949.10,30.37,1.61
26800.00,29370.92,1974.06,40.24,1.19,41.61,24.32,77.70,15890.00,3563.22,0.29,11.18,1200.43,13982.20,30.31,1.59
26800.00,29875.40,1944.43,39.96,1.19,41.35,24.49,77.07,15440.00,3583.04,0.29,11.00,1207.42,13761.30,30.16,1.55
26900.00,29800.15,1964.58,39.85,1.19,41.44,24.78,76.86,15090.00,3508.34,0.29,11.67,1201.45,13551.50,30.20,1.54
27000.00,29672.36,1972.20,39.78,1.19,40.17,24.68,76.29,14790.00,3485.74,0.29,12.06,1212.49,13708.00,30.17,1.61
26850.00,29203.90,1921.36,39.66,1.18,40.94,24.25,76.58,14690.00,3336.25,0.29,12.36,1214.63,13218.70,30.22,1.61
26700.00,29231.91,1942.09,40.12,1.18,41.47,24.28,77.30,14690.00,3296.20,0.29,12.76,1217.10,13199.10,30.36,1.59
26900.00,29524.35,1965.49,40.25,1.18,41.79,24.22,77.62,14990.00,3293.59,0.29,12.67,1205.33,12979.00,30.63,1.64
28200.00,29467.90,1825.60,40.33,1.19,37.34,25.62,75.52,14690.00,3277.17,0.29,12.61,1221.88,12662.20,30.76,1.64
28150.00,28399.13,1797.60,40.45,1.18,38.54,25.36,77.39,14590.00,3342.48,0.30,12.43,1245.40,12429.30,30.99,1.68
27900.00,28083.37,1744.58,40.26,1.17,39.17,23.94,79.55,13990.00,3403.15,0.30,12.80,1255.05,12502.30,31.12,1.69
27800.00,27138.69,1705.45,40.20,1.16,37.03,24.08,78.73,13690.00,3441.42,0.30,12.50,1269.49,12415.40,31.16,1.68
27650.00,26691.28,1684.88,40.34,1.17,35.24,23.66,80.02,13390.00,3438.50,0.30,12.88,1279.79,12817.90,31.22,1.70
27600.00,26572.27,1697.35,40.36,1.17,36.07,23.25,80.19,13490.00,3439.91,0.30,12.80,1269.85,12936.40,31.27,1.71
27700.00,26480.98,1691.70,40.58,1.17,37.39,23.39,80.15,13890.00,3439.38,0.30,12.92,1248.25,13199.90,31.23,1.70
28100.00,27102.14,1704.34,40.72,1.18,38.97,24.37,78.39,14390.00,3493.66,0.30,12.87,1251.89,13040.10,31.27,1.67
28150.00,27651.18,1692.60,40.72,1.18,38.59,24.28,78.34,14390.00,3493.50,0.30,12.79,1244.23,13092.20,31.32,1.69
28100.00,28185.82,1714.47,40.87,1.19,39.69,24.63,77.65,14540.00,3453.72,0.30,12.16,1259.08,13018.50,31.19,1.74
28200.00,28197.42,1716.16,41.00,1.19,40.04,25.04,77.01,14640.00,3515.47,0.30,12.54,1266.77,13169.30,31.23,1.73
28200.00,28270.66,1720.60,40.45,1.18,41.22,24.66,77.18,14690.00,3459.67,0.30,12.21,1251.23,13137.20,31.20,1.73
28000.00,28245.85,1701.93,40.41,1.18,40.65,24.38,77.97,14640.00,3434.28,0.30,12.12,1251.67,13143.20,31.18,1.73
28000.00,28633.55,1725.75,40.27,1.17,40.69,24.18,78.52,13990.00,3384.56,0.30,12.55,1255.79,13212.00,31.22,1.73
28050.00,28570.72,1761.68,40.31,1.17,40.88,24.28,78.67,13790.00,3408.74,0.30,12.50,1271.19,13190.60,31.15,1.73
27900.00,28323.40,1772.64,40.51,1.17,41.13,24.29,78.45,13840.00,3385.87,0.30,12.44,1271.36,13042.30,31.27,1.74
27900.00,28731.30,1797.64,40.44,1.17,40.19,24.17,78.33,13890.00,3341.21,0.30,12.09,1293.77,12837.90,31.21,1.71
28200.00,28671.12,1800.14,40.43,1.18,40.40,25.11,79.39,13890.00,3350.92,0.30,12.45,1287.74,12949.60,31.24,1.61
28000.00,28533.61,1814.99,40.36,1.18,41.31,23.85,79.36,13090.00,3333.90,0.30,12.37,1289.60,12701.90,31.25,1.63
27800.00,28348.86,1801.80,40.36,1.17,39.99,23.88,80.75,13390.00,3236.66,0.29,12.08,1287.01,12602.60,31.30,1.60
27800.00,27971.36,1764.96,40.23,1.18,39.83,23.04,78.52,13590.00,3226.14,0.29,12.16,1276.93,12677.50,31.61,1.56
28200.00,28214.24,1771.57,40.63,1.17,39.35,24.39,80.84,13790.00,3320.11,0.30,12.24,1285.16,12485.40,31.62,1.55
28300.00,27536.39,1763.51,40.69,1.17,38.60,23.78,78.21,13990.00,3295.75,0.30,11.80,1290.16,12293.90,31.67,1.58
28150.00,27940.63,1765.03,40.82,1.17,39.90,23.23,79.23,13990.00,3285.57,0.30,11.35,1295.01,12314.60,31.65,1.59
28300.00,27514.64,1788.92,40.66,1.16,39.16,24.22,81.02,13890.00,3357.38,0.30,11.95,1279.24,12630.50,31.59,1.59
28200.00,27560.24,1803.62,40.63,1.17,40.58,23.68,80.36,13690.00,3346.86,0.30,11.85,1320.63,12575.20,31.57,1.55
27800.00,27362.14,1774.80,40.32,1.17,40.07,22.88,84.33,13690.00,3411.23,0.30,11.97,1312.75,12617.50,31.39,1.55
27750.00,26694.51,1774.57,40.29,1.17,40.15,23.16,77.91,13740.00,3407.73,0.30,12.15,1328.70,12937.60,31.30,1.57
27800.00,26716.09,1784.38,40.20,1.18,39.60,22.90,76.71,13890.00,3363.56,0.30,12.02,1335.30,12866.20,31.12,1.60
28200.00,27413.60,1814.66,40.00,1.18,39.76,24.40,72.88,13990.00,3352.70,0.30,11.80,1322.48,13013.50,31.19,1.58
28300.00,27170.34,1817.17,40.10,1.18,39.63,24.73,71.98,14190.00,3412.56,0.30,12.53,1317.74,13011.00,31.10,1.55
28550.00,27484.71,1855.58,40.18,1.18,40.98,26.80,72.15,14190.00,3369.82,0.30,12.61,1324.81,12868.30,31.19,1.55
28650.00,27864.87,1847.44,40.44,1.19,40.97,27.09,72.04,14290.00,3453.60,0.30,13.08,1305.22,12780.00,31.30,1.55
28650.00,27834.18,1849.75,40.32,1.19,40.19,27.32,72.05,14490.00,3564.74,0.30,13.25,1305.82,12924.50,31.31,1.54
28800.00,28031.69,1846.75,40.20,1.18,38.35,27.24,72.48,14490.00,3507.44,0.30,13.04,1296.37,12806.20,31.31,1.52
28850.00,28139.76,1832.40,40.20,1.18,37.28,27.15,72.47,14390.00,3509.73,0.30,13.86,1331.54,13022.50,31.26,1.51
28750.00,27718.74,1846.24,40.09,1.18,37.32,26.76,72.16,13690.00,3494.69,0.29,13.76,1321.38,13253.80,31.41,1.49
28750.00,27613.86,1852.30,40.09,1.18,37.01,26.88,72.51,13290.00,3485.14,0.29,14.24,1329.82,13032.00,31.40,1.49
28650.00,28022.51,1861.16,40.66,1.18,37.80,26.99,72.07,13290.00,3449.97,0.29,13.72,1345.56,13134.40,31.40,1.47
28550.00,27711.71,1836.90,40.77,1.19,36.79,26.63,72.77,13290.00,3435.95,0.30,13.62,1349.08,13115.40,31.34,1.49
28750.00,29090.70,1900.53,41.84,1.19,41.63,27.43,70.63,13290.00,3418.09,0.30,13.73,1327.16,13066.10,31.08,1.49
29000.00,28439.61,1892.41,41.54,1.19,42.83,28.27,69.97,12990.00,3386.01,0.30,13.05,1331.92,13006.20,31.10,1.50
28800.00,28643.66,1919.92,41.48,1.19,42.91,27.54,70.61,12390.00,3360.48,0.30,13.17,1336.13,13029.90,31.30,1.50
28550.00,28601.29,1932.30,41.32,1.18,42.98,27.05,71.53,12190.00,3392.51,0.29,13.67,1335.52,12905.00,31.27,1.52
28650.00,28384.07,1911.66,41.30,1.18,43.45,27.52,71.31,12190.00,3387.04,0.29,13.50,1330.60,12782.10,31.46,1.52
28550.00,28257.88,1906.69,41.36,1.18,43.39,26.48,72.82,12190.00,3380.86,0.29,13.19,1314.99,12751.30,31.49,1.53
28750.00,28347.42,1917.78,41.17,1.18,42.36,26.55,72.51,12290.00,3368.66,0.30,13.48,1345.09,12931.10,31.57,1.49
28750.00,28077.58,1884.85,41.30,1.18,42.48,26.76,72.83,12390.00,3372.95,0.30,14.00,1346.60,12967.90,31.41,1.51
28850.00,27758.13,1887.73,41.51,1.19,42.75,27.26,71.07,12490.00,3355.46,0.30,13.53,1348.81,12942.30,31.28,1.53
28750.00,27622.68,1874.75,40.98,1.18,42.74,26.72,72.33,12490.00,3356.04,0.30,13.22,1356.97,12864.70,31.15,1.57
29300.00,27811.26,1933.46,41.26,1.19,42.60,27.72,71.81,12490.00,3340.05,0.30,12.69,1380.97,12914.70,31.15,1.56
29250.00,27853.48,1916.49,40.79,1.19,42.79,27.46,72.53,12190.00,3323.17,0.30,12.55,1366.83,12984.90,31.13,1.59
28450.00,27970.05,1928.38,40.74,1.18,42.24,26.64,73.81,11990.00,3317.37,0.30,13.35,1358.62,12797.80,31.05,1.59
28550.00,27828.93,1950.88,40.55,1.18,42.33,27.52,71.32,11440.00,3289.92,0.29,13.08,1353.27,12655.70,31.09,1.62
28300.00,27922.51,1954.36,40.49,1.18,42.57,25.58,74.94,11190.00,3270.45,0.29,13.00,1354.23,12708.50,31.13,1.64
29800.00,27488.21,1917.17,40.70,1.17,41.50,28.46,76.48,10965.00,3231.76,0.29,12.71,1351.50,12713.70,31.21,1.63
30250.00,27321.68,1924.55,40.92,1.18,41.97,28.94,72.11,10965.00,3227.22,0.29,11.59,1332.87,12548.90,31.12,1.71
29750.00,27170.82,1928.96,40.71,1.19,42.19,26.99,69.51,10190.00,3218.58,0.29,12.49,1361.75,12509.30,31.03,1.69
29350.00,26924.78,1928.93,40.59,1.19,41.56,26.02,75.76,9740.00,3271.64,0.29,12.17,1357.99,12491.50,31.04,1.55
28950.00,26664.61,1920.40,40.81,1.18,40.78,24.25,77.48,9190.00,3254.86,0.30,12.47,1371.91,12533.50,31.19,1.53
28900.00,26409.33,1897.63,41.10,1.18,40.34,23.53,81.43,8940.00,3268.52,0.29,10.78,1389.18,12488.70,31.38,1.48
29000.00,26367.42,1947.55,40.84,1.18,41.32,24.42,83.35,8890.00,3224.29,0.29,10.84,1357.21,12567.20,31.43,1.46
28950.00,26388.44,1953.62,40.71,1.18,41.13,24.61,81.12,8890.00,3224.21,0.29,10.82,1345.62,12508.70,31.48,1.48
28100.00,26533.41,1959.04,40.42,1.17,41.06,22.70,80.69,8890.00,3208.36,0.29,10.60,1344.54,12492.10,31.72,1.46
27750.00,26955.97,1975.32,40.27,1.16,41.95,23.07,83.58,8915.00,3225.98,0.30,9.52,1320.73,12413.10,31.62,1.46
27550.00,26824.56,2015.03,40.20,1.16,41.54,21.30,81.91,8840.00,3141.11,0.30,9.18,1335.55,12395.80,31.59,1.45
27150.00,26833.14,1994.14,40.25,1.15,40.65,19.93,82.23,8665.00,3205.08,0.30,9.22,1317.72,12310.20,31.79,1.43
27050.00,26660.29,1979.63,39.84,1.14,40.64,19.35,91.30,8715.00,3152.47,0.30,9.35,1362.42,12377.60,31.70,1.46
26900.00,26774.62,1971.05,39.80,1.14,40.72,19.16,93.50,8840.00,3153.07,0.30,9.14,1359.55,11989.40,31.71,1.47
26950.00,26746.57,1974.46,39.69,1.14,40.97,19.43,93.82,8890.00,3166.44,0.30,9.52,1359.30,12159.80,31.54,1.59
26850.00,27009.81,1970.38,39.59,1.14,40.55,19.21,93.20,8890.00,3143.64,0.30,9.55,1376.89,11935.30,31.54,1.54
26700.00,26044.17,1936.66,39.43,1.14,39.60,19.12,93.81,8790.00,3105.92,0.30,9.43,1359.68,12023.60,31.40,1.55
26600.00,26225.07,1986.13,39.50,1.13,40.35,18.69,94.25,8690.00,3050.20,0.30,9.20,1362.78,12056.20,31.32,1.54
26600.00,25690.35,1981.91,39.41,1.13,39.58,18.70,95.83,8515.00,3018.59,0.30,9.24,1374.59,12088.70,31.23,1.50
26550.00,26094.92,2000.28,39.35,1.13,40.87,18.65,96.56,8440.00,3073.20,0.29,9.13,1373.50,11907.80,31.23,1.41
26450.00,25950.06,2009.07,39.17,1.13,40.48,18.34,98.21,8390.00,3046.60,0.29,8.93,1413.20,11736.80,31.11,1.46
26150.00,26172.01,2040.23,38.86,1.13,40.68,18.25,97.54,8740.00,3114.40,0.29,8.92,1417.04,11683.10,31.04,1.53
25900.00,25936.45,1989.75,38.72,1.13,39.78,17.96,98.14,8740.00,3138.70,0.29,9.06,1449.76,11796.40,30.91,1.51
26000.00,25879.38,1969.63,38.33,1.12,39.84,18.17,97.97,8590.00,3094.42,0.29,9.20,1361.64,11680.40,30.89,1.48
25800.00,25512.43,1968.84,37.99,1.12,39.64,17.82,99.28,8440.00,3140.29,0.29,9.36,1355.39,11956.30,30.91,1.58
25750.00,25152.45,1927.83,38.16,1.12,37.96,17.81,99.41,8140.00,3101.64,0.29,9.45,1333.70,12157.40,30.91,1.72
25700.00,25641.69,1953.07,38.39,1.12,39.09,17.80,99.30,7990.00,3136.13,0.29,9.05,1356.02,11963.30,30.87,1.72
25650.00,25365.22,1923.66,38.35,1.13,38.05,17.48,100.57,7990.00,3131.00,0.29,8.62,1339.18,12240.30,30.94,1.77
25750.00,25992.96,1994.31,38.71,1.13,39.99,17.86,98.37,7990.00,2993.76,0.29,8.37,1335.87,11994.50,30.96,1.82
25600.00,26159.39,1990.09,38.60,1.13,40.68,17.84,98.59,7990.00,3123.53,0.29,8.54,1309.92,12193.40,30.98,1.90
25600.00,25865.08,1989.16,38.30,1.12,39.18,17.65,98.41,7990.00,3213.42,0.29,8.91,1330.84,12304.10,31.10,1.89
25300.00,26213.10,2019.13,38.65,1.12,38.85,17.53,99.00,7990.00,3199.92,0.29,8.14,1311.36,11565.80,31.14,1.90
25350.00,26016.45,1991.12,39.10,1.12,37.74,17.49,98.76,7990.00,3098.90,0.29,8.95,1308.96,12090.10,31.13,1.92
25350.00,26330.52,1997.96,39.15,1.13,37.93,17.43,98.74,7990.00,3064.78,0.29,8.61,1290.11,12616.60,31.02,1.96
25300.00,26326.68,2020.12,39.10,1.13,37.05,17.38,99.14,8190.00,3038.78,0.29,9.11,1287.06,12734.50,30.97,1.99
25300.00,25270.39,2014.32,38.81,1.12,36.03,17.46,98.89,8190.00,3025.17,0.29,8.15,1286.63,12175.10,31.13,2.00
25250.00,26282.51,2082.58,39.68,1.14,39.09,18.12,96.56,8490.00,3046.61,0.29,8.30,1297.03,11900.20,31.31,1.94
25350.00,27251.89,2088.82,39.86,1.13,38.50,17.53,97.50,8640.00,3015.65,0.29,7.92,1277.41,11799.90,31.49,1.98
25150.00,27232.93,2147.48,39.95,1.13,39.41,17.39,96.55,8840.00,3004.08,0.29,8.22,1265.23,11751.00,31.55,1.99
25500.00,26836.80,2091.36,39.79,1.12,37.33,17.76,95.67,8840.00,2948.05,0.29,8.30,1287.70,11935.90,31.66,1.99
25500.00,26226.49,2064.35,39.70,1.11,36.76,17.75,95.02,8840.00,2969.95,0.29,7.95,1297.93,11787.60,31.84,2.00
25950.00,25582.52,2003.81,39.58,1.11,35.56,18.29,96.30,8740.00,2953.63,0.29,8.08,1282.57,11636.50,31.88,2.00
26000.00,25342.99,1994.57,39.29,1.11,35.21,17.89,98.84,8740.00,2948.59,0.29,8.17,1267.46,11325.10,31.92,1.99
25750.00,25324.15,1955.09,39.28,1.10,33.68,17.43,99.21,8490.00,2913.86,0.29,8.26,1271.22,11393.90,31.88,2.02
25700.00,25697.36,1992.41,39.14,1.10,32.10,17.28,99.86,8490.00,2829.95,0.29,8.15,1274.21,11408.60,31.97,2.00
25700.00,25298.63,1963.55,39.31,1.09,34.14,17.12,101.05,8590.00,2794.54,0.30,8.66,1266.61,11374.20,31.85,2.05
26000.00,24781.84,1961.75,38.97,1.09,33.30,17.12,101.05,8890.00,2865.86,0.30,8.57,1245.90,11282.90,31.82,2.01
25900.00,24461.98,1919.66,38.94,1.10,33.95,17.01,99.96,8990.00,2915.46,0.30,8.20,1247.52,10927.40,31.93,1.98
26100.00,24564.27,1955.71,38.95,1.09,33.53,17.51,100.40,8990.00,2908.83,0.30,7.90,1241.94,10661.90,32.01,2.05
26150.00,24455.94,1924.54,39.09,1.09,31.89,17.44,101.46,8940.00,2883.14,0.30,8.02,1230.34,11035.20,32.07,2.13
26100.00,24577.48,1924.01,39.04,1.08,32.83,17.00,104.00,8690.00,2868.88,0.30,8.34,1226.16,11244.20,32.10,2.19
26400.00,24059.98,1891.17,38.76,1.08,29.53,16.64,109.18,8590.00,2930.91,0.30,8.33,1253.92,11281.30,32.08,2.17
26050.00,23454.83,1886.93,39.23,1.08,27.64,15.88,110.26,8590.00,2918.46,0.30,8.45,1252.50,11196.90,32.10,2.17
25800.00,23049.06,1886.50,39.24,1.08,25.56,15.56,110.20,8690.00,2909.96,0.30,8.49,1229.21,11189.00,32.20,2.17
25700.00,23702.16,1905.49,39.35,1.08,25.30,15.45,109.69,8565.00,2854.65,0.30,7.76,1202.00,11473.20,32.35,2.16
25800.00,24256.45,1876.85,39.95,1.08,24.49,15.51,112.33,7390.00,2812.64,0.30,7.15,1150.86,11546.40,32.37,2.21
25950.00,24107.82,1858.50,40.00,1.08,23.35,15.35,113.95,7240.00,2810.42,0.30,7.17,1113.91,11462.40,32.39,2.16
25800.00,23958.88,1889.62,40.30,1.09,21.24,14.80,114.80,7240.00,2787.89,0.30,7.30,1108.79,11106.00,32.41,2.18
25950.00,24585.57,1905.91,40.41,1.09,15.64,15.27,112.17,7240.00,2784.81,0.30,7.86,1087.35,11000.70,32.47,2.18
25950.00,24490.37,1883.13,40.34,1.08,13.35,15.19,112.51,7240.00,2845.62,0.30,7.74,1112.83,10961.20,32.47,2.17
25900.00,24357.17,1857.43,40.37,1.08,12.96,15.20,112.86,6990.00,2842.43,0.30,7.43,1074.64,10920.00,32.44,2.16
26150.00,23866.15,1863.93,40.11,1.08,16.84,15.26,113.23,6990.00,2799.34,0.30,7.15,1063.23,10763.70,32.34,2.16
26150.00,23628.24,1871.71,39.92,1.08,16.78,15.26,113.43,6990.00,2795.64,0.30,7.61,1064.33,11016.90,32.37,2.18
25900.00,23543.09,1863.02,39.92,1.08,14.20,15.09,113.65,7290.00,2805.10,0.30,7.28,1045.65,11101.30,32.52,2.25
25700.00,23437.34,1830.05,39.98,1.09,13.12,14.88,113.32,7890.00,2782.46,0.30,7.21,1077.65,10882.80,32.51,2.25
25800.00,23365.25,1835.29,40.43,1.09,-14.00,15.32,110.86,8290.00,2685.00,0.30,7.61,1019.07,10862.00,32.49,2.26
25600.00,24095.10,1826.81,40.57,1.09,17.73,15.15,111.00,8190.00,2578.28,0.30,8.00,1053.04,11151.20,32.68,2.24
25900.00,23817.15,1806.87,40.71,1.08,20.00,15.54,110.77,8190.00,2514.92,0.30,7.45,1045.09,11136.60,32.70,2.26
26000.00,23543.66,1797.83,40.92,1.09,20.15,15.49,111.42,8190.00,2458.54,0.30,7.49,1072.30,10641.50,32.66,2.32
25900.00,23600.72,1845.05,41.18,1.10,20.72,15.76,110.18,8190.00,2614.69,0.30,7.22,1008.06,10264.10,32.70,2.30
26050.00,23690.57,1848.68,40.92,1.09,22.36,15.36,111.31,8090.00,2558.98,0.30,7.00,1184.16,10012.50,32.69,2.38
25500.00,23698.93,1813.48,40.75,1.09,24.60,15.47,109.77,9190.00,2555.87,0.30,7.25,1268.56,9815.30,32.73,2.42
25150.00,23690.66,1804.34,40.54,1.09,26.28,14.97,110.07,9390.00,2501.29,0.30,6.92,1272.95,10387.70,33.03,2.42
25200.00,22893.47,1776.24,40.39,1.08,24.30,15.01,112.33,9390.00,2457.77,0.30,7.24,1361.44,10238.10,32.94,2.43
24850.00,21285.93,1694.44,40.83,1.09,24.81,14.50,111.51,9390.00,2344.44,0.30,7.93,1357.72,10135.70,33.11,2.43
24650.00,20819.46,1629.55,40.98,1.10,21.22,13.95,113.75,7990.00,2290.71,0.30,8.52,1355.99,10060.50,32.67,2.43
24700.00,22208.42,1626.07,40.56,1.10,20.23,14.06,115.42,7190.00,2431.94,0.30,7.69,1348.46,9749.80,32.54,2.46
24700.00,21678.22,1589.99,40.48,1.11,20.93,14.54,113.10,7690.00,2393.48,0.31,7.60,1369.83,9276.60,32.63,2.48
24500.00,21898.47,1638.69,39.82,1.10,23.29,14.41,113.03,8290.00,2436.50,0.31,7.51,1425.56,9014.60,32.75,2.47
24250.00,21468.38,1574.29,38.93,1.09,24.25,14.50,112.01,8890.00,2425.66,0.30,7.60,1436.24,9577.90,32.76,2.47
24500.00,21050.34,1556.21,38.53,1.08,24.37,14.31,111.59,9890.00,2508.59,0.30,6.44,1473.57,9313.80,32.83,2.44
24350.00,19722.19,1554.55,37.90,1.07,23.87,13.28,114.01,10190.00,2569.99,0.30,7.62,1480.53,9562.50,32.70,2.46
23150.00,19028.36,1514.92,38.12,1.07,22.52,12.60,120.14,10690.00,2630.86,0.30,6.44,1504.48,9726.20,32.60,2.45
22700.00,20253.15,1568.95,37.45,1.07,24.73,12.10,121.42,10690.00,2825.60,0.29,5.12,1517.78,10852.00,32.61,2.48
22900.00,19830.01,1467.66,37.88,1.09,22.30,11.96,121.75,10490.00,2863.89,0.30,6.87,1521.00,10445.40,32.16,2.47
23350.00,20188.69,1524.87,38.75,1.10,26.94,12.61,120.40,8490.00,3045.75,0.30,7.88,1537.16,10466.70,32.15,2.47
22600.00,20487.05,1513.60,39.44,1.12,28.69,12.85,115.80,6690.00,3096.46,0.29,9.68,1539.31,11523.90,31.84,2.46
23200.00,20917.53,1551.64,39.09,1.11,33.75,15.09,105.31,5490.00,2974.28,0.30,9.91,1530.59,11748.60,31.76,2.46
23650.00,21973.82,1438.91,39.89,1.12,30.77,15.84,100.39,5990.00,2916.90,0.30,11.35,1538.31,12696.60,31.50,2.51
24350.00,22184.71,1699.41,40.38,1.13,33.07,16.75,97.83,6490.00,3062.54,0.30,10.92,1536.28,12845.10,31.43,2.48
24600.00,24604.63,1843.83,40.56,1.13,34.62,16.90,97.28,6990.00,3139.90,0.30,11.36,1538.29,12441.40,31.42,2.48
25150.00,24992.36,1845.81,40.99,1.13,32.87,17.34,97.15,8990.00,3238.94,0.30,11.91,1501.34,12547.20,31.42,2.46
24900.00,25457.21,2019.37,40.91,1.12,46.09,17.43,95.30,10740.00,3257.61,0.30,12.42,1507.28,12841.40,31.49,2.48
24350.00,26383.68,2007.84,40.24,1.11,46.94,17.20,94.66,12390.00,3360.50,0.30,11.83,1528.86,13194.30,31.53,2.47
23750.00,26762.47,2004.51,40.16,1.10,47.72,16.75,95.69,13190.00,3380.45,0.30,12.17,1516.36,13570.20,31.68,2.49
23650.00,25590.51,1998.11,40.33,1.10,43.70,16.69,92.48,13790.00,3380.39,0.29,12.73,1522.88,13654.00,31.85,2.49
24450.00,25270.83,1980.35,40.82,1.09,46.49,17.72,91.70,13790.00,3369.04,0.29,12.52,1519.55,14014.60,31.75,2.48
